geography_code,mean_normalised_score,input_variables,geography_name
E05010873,0.5581590476464401,"['1', '2', '3', '4', '5', '6']",Manor Castle
E05010874,0.5581590476464401,"['1', '2', '3', '4', '5', '6']",Mosborough
E05010875,0.5581590476464401,"['1', '2', '3', '4', '5', '6']",Nether Edge and Sharrow
E05010876,0.5581590476464401,"['1', '2', '3', '4', '5', '6']",Park and Arbourthorne
E05010877,0.5581590476464401,"['1', '2', '3', '4', '5', '6']",Richmond
E05010878,0.5581590476464401,"['1', '2', '3', '4', '5', '6']",Shiregreen and Brightside
E05010879,0.5581590476464401,"['1', '2', '3', '4', '5', '6']",Southey
E05010880,0.5581590476464401,"['1', '2', '3', '4', '5', '6']",Stannington
E05010881,0.5581590476464401,"['1', '2', '3', '4', '5', '6']",Stocksbridge and Upper Don
E05010882,0.5581590476464401,"['1', '2', '3', '4', '5', '6']",Walkley
E05010883,0.5581590476464401,"['1', '2', '3', '4', '5', '6']",West Ecclesfield
E05010884,0.5581590476464401,"['1', '2', '3', '4', '5', '6']",Woodhouse
E05010935,0.4611780561479651,"['1', '2', '3', '4', '5', '6']",Cherryfield
E05010936,0.4611780561479651,"['1', '2', '3', '4', '5', '6']",Halewood North
E05010937,0.4611780561479651,"['1', '2', '3', '4', '5', '6']",Halewood South
E05010938,0.4611780561479651,"['1', '2', '3', '4', '5', '6']",Northwood
E05010939,0.4611780561479651,"['1', '2', '3', '4', '5', '6']",Page Moss
E05010940,0.4611780561479651,"['1', '2', '3', '4', '5', '6']",Prescot North
E05010941,0.4611780561479651,"['1', '2', '3', '4', '5', '6']",Prescot South
E05010942,0.4611780561479651,"['1', '2', '3', '4', '5', '6']",Roby
E05010943,0.4611780561479651,"['1', '2', '3', '4', '5', '6']",Shevington
E05010944,0.4611780561479651,"['1', '2', '3', '4', '5', '6']",St Gabriels
E05010945,0.4611780561479651,"['1', '2', '3', '4', '5', '6']",St Michaels
E05010946,0.4611780561479651,"['1', '2', '3', '4', '5', '6']",Stockbridge
E05010947,0.4611780561479651,"['1', '2', '3', '4', '5', '6']",Swanside
E05010948,0.4611780561479651,"['1', '2', '3', '4', '5', '6']",Whiston and Cronton
E05010949,0.4611780561479651,"['1', '2', '3', '4', '5', '6']",Whitefield
E05011024,0.1956694577523754,"['1', '2', '3', '4', '5', '6']",Appleton
E05011025,0.1956694577523754,"['1', '2', '3', '4', '5', '6']",Bewsey and Whitecross
E05011026,0.1956694577523754,"['1', '2', '3', '4', '5', '6']",Birchwood
E05011027,0.1956694577523754,"['1', '2', '3', '4', '5', '6']",Burtonwood and Winwick
E05011028,0.1956694577523754,"['1', '2', '3', '4', '5', '6']",Chapelford and Old Hall
E05011029,0.1956694577523754,"['1', '2', '3', '4', '5', '6']","Culcheth, Glazebury and Croft"
E05011030,0.1956694577523754,"['1', '2', '3', '4', '5', '6']",Fairfield and Howley
E05011031,0.1956694577523754,"['1', '2', '3', '4', '5', '6']",Grappenhall
E05011032,0.1956694577523754,"['1', '2', '3', '4', '5', '6']",Great Sankey North and Whittle Hall
E05011033,0.1956694577523754,"['1', '2', '3', '4', '5', '6']",Great Sankey South
E05011034,0.1956694577523754,"['1', '2', '3', '4', '5', '6']",Latchford East
E05011035,0.1956694577523754,"['1', '2', '3', '4', '5', '6']",Latchford West
E05011036,0.1956694577523754,"['1', '2', '3', '4', '5', '6']",Lymm North and Thelwall
E05011037,0.1956694577523754,"['1', '2', '3', '4', '5', '6']",Lymm South
E05011038,0.1956694577523754,"['1', '2', '3', '4', '5', '6']",Orford
E05011039,0.1956694577523754,"['1', '2', '3', '4', '5', '6']",Penketh and Cuerdley
E05011040,0.1956694577523754,"['1', '2', '3', '4', '5', '6']",Poplars and Hulme
E05011041,0.1956694577523754,"['1', '2', '3', '4', '5', '6']",Poulton North
E05011042,0.1956694577523754,"['1', '2', '3', '4', '5', '6']",Poulton South
E05011043,0.1956694577523754,"['1', '2', '3', '4', '5', '6']",Rixton and Woolston
E05011044,0.1956694577523754,"['1', '2', '3', '4', '5', '6']",Stockton Heath
E05011045,0.1956694577523754,"['1', '2', '3', '4', '5', '6']",Westbrook
E05011350,0.7069851587823676,"['1', '2', '3', '4', '5', '6']",Ancoats & Beswick
E05011351,0.7069851587823676,"['1', '2', '3', '4', '5', '6']",Ardwick
E05011352,0.7069851587823676,"['1', '2', '3', '4', '5', '6']",Baguley
E05011353,0.7069851587823676,"['1', '2', '3', '4', '5', '6']",Brooklands
E05011354,0.7069851587823676,"['1', '2', '3', '4', '5', '6']",Burnage
E05011355,0.7069851587823676,"['1', '2', '3', '4', '5', '6']",Charlestown
E05011356,0.7069851587823676,"['1', '2', '3', '4', '5', '6']",Cheetham
E05011357,0.7069851587823676,"['1', '2', '3', '4', '5', '6']",Chorlton
E05011358,0.7069851587823676,"['1', '2', '3', '4', '5', '6']",Chorlton Park
E05011359,0.7069851587823676,"['1', '2', '3', '4', '5', '6']",Clayton & Openshaw
E05011360,0.7069851587823676,"['1', '2', '3', '4', '5', '6']",Crumpsall
E05011361,0.7069851587823676,"['1', '2', '3', '4', '5', '6']",Deansgate
E05011362,0.7069851587823676,"['1', '2', '3', '4', '5', '6']",Didsbury East
E05011363,0.7069851587823676,"['1', '2', '3', '4', '5', '6']",Didsbury West
E05011364,0.7069851587823676,"['1', '2', '3', '4', '5', '6']",Fallowfield
E05011365,0.7069851587823676,"['1', '2', '3', '4', '5', '6']",Gorton & Abbey Hey
E05011366,0.7069851587823676,"['1', '2', '3', '4', '5', '6']",Harpurhey
E05011367,0.7069851587823676,"['1', '2', '3', '4', '5', '6']",Higher Blackley
E05011368,0.7069851587823676,"['1', '2', '3', '4', '5', '6']",Hulme
E05011369,0.7069851587823676,"['1', '2', '3', '4', '5', '6']",Levenshulme
E05011370,0.7069851587823676,"['1', '2', '3', '4', '5', '6']",Longsight
E05011371,0.7069851587823676,"['1', '2', '3', '4', '5', '6']",Miles Platting & Newton Heath
E05011372,0.7069851587823676,"['1', '2', '3', '4', '5', '6']",Moss Side
E05011373,0.7069851587823676,"['1', '2', '3', '4', '5', '6']",Moston
E05011374,0.7069851587823676,"['1', '2', '3', '4', '5', '6']",Northenden
E05011375,0.7069851587823676,"['1', '2', '3', '4', '5', '6']",Old Moat
E05011376,0.7069851587823676,"['1', '2', '3', '4', '5', '6']",Piccadilly
E05011377,0.7069851587823676,"['1', '2', '3', '4', '5', '6']",Rusholme
E05011378,0.7069851587823676,"['1', '2', '3', '4', '5', '6']",Sharston
E05011379,0.7069851587823676,"['1', '2', '3', '4', '5', '6']",Whalley Range
E05011380,0.7069851587823676,"['1', '2', '3', '4', '5', '6']",Withington
E05011381,0.7069851587823676,"['1', '2', '3', '4', '5', '6']",Woodhouse Park
E05011384,0.4063256381740041,"['1', '2', '3', '4', '5', '6']",Ardsley & Robin Hood
E05011385,0.4063256381740041,"['1', '2', '3', '4', '5', '6']",Armley
E05011387,0.4063256381740041,"['1', '2', '3', '4', '5', '6']",Bramley & Stanningley
E05011388,0.4063256381740041,"['1', '2', '3', '4', '5', '6']",Burmantofts & Richmond Hill
E05011389,0.4063256381740041,"['1', '2', '3', '4', '5', '6']",Calverley & Farsley
E05011390,0.4063256381740041,"['1', '2', '3', '4', '5', '6']",Chapel Allerton
E05011391,0.4063256381740041,"['1', '2', '3', '4', '5', '6']",Cross Gates & Whinmoor
E05011394,0.4063256381740041,"['1', '2', '3', '4', '5', '6']",Gipton & Harehills
E05011395,0.4063256381740041,"['1', '2', '3', '4', '5', '6']",Guiseley & Rawdon
E05011396,0.4063256381740041,"['1', '2', '3', '4', '5', '6']",Harewood
E05011397,0.4063256381740041,"['1', '2', '3', '4', '5', '6']",Headingley & Hyde Park
E05011399,0.4063256381740041,"['1', '2', '3', '4', '5', '6']",Hunslet & Riverside
E05011400,0.4063256381740041,"['1', '2', '3', '4', '5', '6']",Killingbeck & Seacroft
E05011401,0.4063256381740041,"['1', '2', '3', '4', '5', '6']",Kippax & Methley
E05011402,0.4063256381740041,"['1', '2', '3', '4', '5', '6']",Kirkstall
E05011403,0.4063256381740041,"['1', '2', '3', '4', '5', '6']",Little London & Woodhouse
E05011404,0.4063256381740041,"['1', '2', '3', '4', '5', '6']",Middleton Park
E05011405,0.4063256381740041,"['1', '2', '3', '4', '5', '6']",Moortown
E05011406,0.4063256381740041,"['1', '2', '3', '4', '5', '6']",Morley North
E05011407,0.4063256381740041,"['1', '2', '3', '4', '5', '6']",Morley South
E05011409,0.4063256381740041,"['1', '2', '3', '4', '5', '6']",Pudsey
E05011410,0.4063256381740041,"['1', '2', '3', '4', '5', '6']",Rothwell
E05011411,0.4063256381740041,"['1', '2', '3', '4', '5', '6']",Roundhay
E05011413,0.4063256381740041,"['1', '2', '3', '4', '5', '6']",Weetwood
E05011414,0.4063256381740041,"['1', '2', '3', '4', '5', '6']",Wetherby
E05011436,0.5158642610209588,"['1', '2', '3', '4', '5', '6']",Arthur's Hill
E05011437,0.5158642610209588,"['1', '2', '3', '4', '5', '6']",Benwell & Scotswood
E05011438,0.5158642610209588,"['1', '2', '3', '4', '5', '6']",Blakelaw
E05011439,0.5158642610209588,"['1', '2', '3', '4', '5', '6']",Byker
E05011440,0.5158642610209588,"['1', '2', '3', '4', '5', '6']",Callerton & Throckley
E05011441,0.5158642610209588,"['1', '2', '3', '4', '5', '6']",Castle
E05011442,0.5158642610209588,"['1', '2', '3', '4', '5', '6']",Chapel
E05011443,0.5158642610209588,"['1', '2', '3', '4', '5', '6']",Dene & South Gosforth
E05011444,0.5158642610209588,"['1', '2', '3', '4', '5', '6']",Denton & Westerhope
E05011445,0.5158642610209588,"['1', '2', '3', '4', '5', '6']",Elswick
E05011446,0.5158642610209588,"['1', '2', '3', '4', '5', '6']",Fawdon & West Gosforth
E05011447,0.5158642610209588,"['1', '2', '3', '4', '5', '6']",Gosforth
E05011448,0.5158642610209588,"['1', '2', '3', '4', '5', '6']",Heaton
E05011449,0.5158642610209588,"['1', '2', '3', '4', '5', '6']",Kenton
E05011450,0.5158642610209588,"['1', '2', '3', '4', '5', '6']",Kingston Park South & Newbiggin Hall
E05011451,0.5158642610209588,"['1', '2', '3', '4', '5', '6']",Lemington
E05011452,0.5158642610209588,"['1', '2', '3', '4', '5', '6']",Manor Park
E05011453,0.5158642610209588,"['1', '2', '3', '4', '5', '6']",Monument
E05011454,0.5158642610209588,"['1', '2', '3', '4', '5', '6']",North Jesmond
E05011455,0.5158642610209588,"['1', '2', '3', '4', '5', '6']",Ouseburn
E05011456,0.5158642610209588,"['1', '2', '3', '4', '5', '6']",Parklands
E05011457,0.5158642610209588,"['1', '2', '3', '4', '5', '6']",South Jesmond
E05011458,0.5158642610209588,"['1', '2', '3', '4', '5', '6']",Walker
E05011459,0.5158642610209588,"['1', '2', '3', '4', '5', '6']",Walkergate
E05011460,0.5158642610209588,"['1', '2', '3', '4', '5', '6']",West Fenham
E05011461,0.5158642610209588,"['1', '2', '3', '4', '5', '6']",Wingrove
E05011508,0.6330221777724888,"['1', '2', '3', '4', '5', '6']",Audley & Queen's Park
E05011509,0.6330221777724888,"['1', '2', '3', '4', '5', '6']",Bastwell & Daisyfield
E05011510,0.6330221777724888,"['1', '2', '3', '4', '5', '6']",Billinge & Beardwood
E05011511,0.6330221777724888,"['1', '2', '3', '4', '5', '6']",Blackburn Central
E05011512,0.6330221777724888,"['1', '2', '3', '4', '5', '6']",Blackburn South & Lower Darwen
E05011513,0.6330221777724888,"['1', '2', '3', '4', '5', '6']",Blackburn South East
E05011514,0.6330221777724888,"['1', '2', '3', '4', '5', '6']",Darwen East
E05011515,0.6330221777724888,"['1', '2', '3', '4', '5', '6']",Darwen South
E05011516,0.6330221777724888,"['1', '2', '3', '4', '5', '6']",Darwen West
E05011517,0.6330221777724888,"['1', '2', '3', '4', '5', '6']",Ewood
E05011518,0.6330221777724888,"['1', '2', '3', '4', '5', '6']",Little Harwood & Whitebirk
E05011519,0.6330221777724888,"['1', '2', '3', '4', '5', '6']",Livesey with Pleasington
E05011520,0.6330221777724888,"['1', '2', '3', '4', '5', '6']",Mill Hill & Moorgate
E05011521,0.6330221777724888,"['1', '2', '3', '4', '5', '6']",Roe Lee
E05011522,0.6330221777724888,"['1', '2', '3', '4', '5', '6']",Shear Brow & Corporation Park
E05011523,0.6330221777724888,"['1', '2', '3', '4', '5', '6']",Wensley Fold
E05011524,0.6330221777724888,"['1', '2', '3', '4', '5', '6']",West Pennine
E05011525,0.7054589790273077,"['1', '2', '3', '4', '5', '6']",Avenue
E05011526,0.7054589790273077,"['1', '2', '3', '4', '5', '6']",Beverley & Newland
E05011527,0.7054589790273077,"['1', '2', '3', '4', '5', '6']",Boothferry
E05011528,0.7054589790273077,"['1', '2', '3', '4', '5', '6']",Bricknell
E05011529,0.7054589790273077,"['1', '2', '3', '4', '5', '6']",Central
E05011530,0.7054589790273077,"['1', '2', '3', '4', '5', '6']",Derringham
E05011531,0.7054589790273077,"['1', '2', '3', '4', '5', '6']",Drypool
E05011532,0.7054589790273077,"['1', '2', '3', '4', '5', '6']",Holderness
E05011533,0.7054589790273077,"['1', '2', '3', '4', '5', '6']",Ings
E05011534,0.7054589790273077,"['1', '2', '3', '4', '5', '6']",Kingswood
E05011535,0.7054589790273077,"['1', '2', '3', '4', '5', '6']",Longhill & Bilton Grange
E05011536,0.7054589790273077,"['1', '2', '3', '4', '5', '6']",Marfleet
E05011537,0.7054589790273077,"['1', '2', '3', '4', '5', '6']",Newington & Gipsyville
E05011538,0.7054589790273077,"['1', '2', '3', '4', '5', '6']",North Carr
E05011539,0.7054589790273077,"['1', '2', '3', '4', '5', '6']",Orchard Park
E05011540,0.7054589790273077,"['1', '2', '3', '4', '5', '6']",Pickering
E05011541,0.7054589790273077,"['1', '2', '3', '4', '5', '6']",St Andrew's & Docklands
E05011542,0.7054589790273077,"['1', '2', '3', '4', '5', '6']",Southcoates
E05011543,0.7054589790273077,"['1', '2', '3', '4', '5', '6']",Sutton
E05011544,0.7054589790273077,"['1', '2', '3', '4', '5', '6']",University
E05011545,0.7054589790273077,"['1', '2', '3', '4', '5', '6']",West Carr
E05011547,0.4063256381740041,"['1', '2', '3', '4', '5', '6']",Horsforth
E05011549,0.4063256381740041,"['1', '2', '3', '4', '5', '6']",Otley & Yeadon
E05012000,0.2339961364629346,"['1', '3', '4', '5', '6']",Alston & Hothersall
E05012001,0.2339961364629346,"['1', '3', '4', '5', '6']",Billington & Langho
E05012002,0.2339961364629346,"['1', '3', '4', '5', '6']",Bowland
E05012003,0.2339961364629346,"['1', '3', '4', '5', '6']",Brockhall & Dinckley
E05012004,0.2339961364629346,"['1', '3', '4', '5', '6']",Chatburn
E05012005,0.2339961364629346,"['1', '3', '4', '5', '6']",Chipping
E05012006,0.2339961364629346,"['1', '3', '4', '5', '6']",Clayton-le-Dale & Salesbury
E05012007,0.2339961364629346,"['1', '3', '4', '5', '6']",Derby & Thornley
E05012008,0.2339961364629346,"['1', '3', '4', '5', '6']",Dilworth
E05012009,0.2339961364629346,"['1', '3', '4', '5', '6']","East Whalley, Read & Simonstone"
E05012010,0.2339961364629346,"['1', '3', '4', '5', '6']",Edisford & Low Moor
E05012011,0.2339961364629346,"['1', '3', '4', '5', '6']",Gisburn & Rimington
E05012012,0.2339961364629346,"['1', '3', '4', '5', '6']",Hurst Green & Whitewell
E05012013,0.2339961364629346,"['1', '3', '4', '5', '6']",Littlemoor
E05012014,0.2339961364629346,"['1', '3', '4', '5', '6']",Mellor
E05012015,0.2339961364629346,"['1', '3', '4', '5', '6']",Primrose
E05012016,0.2339961364629346,"['1', '3', '4', '5', '6']",Ribchester
E05012017,0.2339961364629346,"['1', '3', '4', '5', '6']",Sabden
E05012018,0.2339961364629346,"['1', '3', '4', '5', '6']",St Mary's
E05012019,0.2339961364629346,"['1', '3', '4', '5', '6']",Salthill
E05012020,0.2339961364629346,"['1', '3', '4', '5', '6']","Waddington, Bashall Eaves & Mitton"
E05012021,0.2339961364629346,"['1', '3', '4', '5', '6']",West Bradford & Grindleton
E05012022,0.2339961364629346,"['1', '3', '4', '5', '6']",Whalley & Painter Wood
E05012023,0.2339961364629346,"['1', '3', '4', '5', '6']",Whalley Nethertown
E05012024,0.2339961364629346,"['1', '3', '4', '5', '6']",Wilpshire & Ramsgreave
E05012025,0.2339961364629346,"['1', '3', '4', '5', '6']",Wiswell & Barrow
E05012193,0.5786580591077041,"['1', '2', '3', '4', '5', '6']",Ashton
E05012194,0.5786580591077041,"['1', '2', '3', '4', '5', '6']",Brookfield
E05012195,0.5786580591077041,"['1', '2', '3', '4', '5', '6']",Cadley
E05012196,0.5786580591077041,"['1', '2', '3', '4', '5', '6']",City Centre
E05012197,0.5786580591077041,"['1', '2', '3', '4', '5', '6']",Deepdale
E05012198,0.5786580591077041,"['1', '2', '3', '4', '5', '6']",Fishwick & Frenchwood
E05012199,0.5786580591077041,"['1', '2', '3', '4', '5', '6']",Garrison
E05012200,0.5786580591077041,"['1', '2', '3', '4', '5', '6']",Greyfriars
E05012201,0.5786580591077041,"['1', '2', '3', '4', '5', '6']",Ingol & Cottam
E05012202,0.5786580591077041,"['1', '2', '3', '4', '5', '6']",Lea & Larches
E05012203,0.5786580591077041,"['1', '2', '3', '4', '5', '6']",Plungington
E05012204,0.5786580591077041,"['1', '2', '3', '4', '5', '6']",Preston Rural East
E05012205,0.5786580591077041,"['1', '2', '3', '4', '5', '6']",Preston Rural North
E05012206,0.5786580591077041,"['1', '2', '3', '4', '5', '6']",Ribbleton
E05012207,0.5786580591077041,"['1', '2', '3', '4', '5', '6']",St Matthew's
E05012208,0.5786580591077041,"['1', '2', '3', '4', '5', '6']",Sharoe Green
E05012209,0.3242320382615331,"['1', '2', '3', '4', '5', '6']",Blacon
E05012210,0.3242320382615331,"['1', '2', '3', '4', '5', '6']",Central & Grange
E05012211,0.3242320382615331,"['1', '2', '3', '4', '5', '6']",Chester City & the Garden Quarter
E05012212,0.3242320382615331,"['1', '2', '3', '4', '5', '6']",Christleton & Huntington
E05012213,0.3242320382615331,"['1', '2', '3', '4', '5', '6']","Davenham, Moulton & Kingsmead"
E05012214,0.3242320382615331,"['1', '2', '3', '4', '5', '6']",Farndon
E05012215,0.3242320382615331,"['1', '2', '3', '4', '5', '6']",Frodsham
E05012216,0.3242320382615331,"['1', '2', '3', '4', '5', '6']",Gowy Rural
E05012217,0.3242320382615331,"['1', '2', '3', '4', '5', '6']",Great Boughton
E05012218,0.3242320382615331,"['1', '2', '3', '4', '5', '6']",Handbridge Park
E05012219,0.3242320382615331,"['1', '2', '3', '4', '5', '6']",Hartford & Greenbank
E05012220,0.3242320382615331,"['1', '2', '3', '4', '5', '6']",Helsby
E05012221,0.3242320382615331,"['1', '2', '3', '4', '5', '6']",Lache
E05012222,0.3242320382615331,"['1', '2', '3', '4', '5', '6']",Ledsham & Manor
E05012223,0.3242320382615331,"['1', '2', '3', '4', '5', '6']",Little Neston
E05012224,0.3242320382615331,"['1', '2', '3', '4', '5', '6']",Malpas
E05012225,0.3242320382615331,"['1', '2', '3', '4', '5', '6']",Marbury
E05012226,0.3242320382615331,"['1', '2', '3', '4', '5', '6']",Neston
E05012227,0.3242320382615331,"['1', '2', '3', '4', '5', '6']",Netherpool
E05012228,0.3242320382615331,"['1', '2', '3', '4', '5', '6']",Newton & Hoole
E05012229,0.3242320382615331,"['1', '2', '3', '4', '5', '6']",Northwich Leftwich
E05012230,0.3242320382615331,"['1', '2', '3', '4', '5', '6']",Northwich Winnington & Castle
E05012231,0.3242320382615331,"['1', '2', '3', '4', '5', '6']",Northwich Witton
E05012232,0.3242320382615331,"['1', '2', '3', '4', '5', '6']",Parkgate
E05012233,0.3242320382615331,"['1', '2', '3', '4', '5', '6']",Rudheath
E05012234,0.3242320382615331,"['1', '2', '3', '4', '5', '6']",Sandstone
E05012235,0.3242320382615331,"['1', '2', '3', '4', '5', '6']",Saughall & Mollington
E05012236,0.3242320382615331,"['1', '2', '3', '4', '5', '6']",Shakerley
E05012237,0.3242320382615331,"['1', '2', '3', '4', '5', '6']",Strawberry
E05012238,0.3242320382615331,"['1', '2', '3', '4', '5', '6']",Sutton Villages
E05012239,0.3242320382615331,"['1', '2', '3', '4', '5', '6']",Tarporley
E05012240,0.3242320382615331,"['1', '2', '3', '4', '5', '6']",Tarvin & Kelsall
E05012241,0.3242320382615331,"['1', '2', '3', '4', '5', '6']",Tattenhall
E05012242,0.3242320382615331,"['1', '2', '3', '4', '5', '6']",Upton
E05012243,0.3242320382615331,"['1', '2', '3', '4', '5', '6']",Weaver & Cuddington
E05012244,0.3242320382615331,"['1', '2', '3', '4', '5', '6']",Westminster
E05012245,0.3242320382615331,"['1', '2', '3', '4', '5', '6']",Whitby Groves
E05012246,0.3242320382615331,"['1', '2', '3', '4', '5', '6']",Whitby Park
E05012247,0.3242320382615331,"['1', '2', '3', '4', '5', '6']",Willaston & Thornton
E05012248,0.3242320382615331,"['1', '2', '3', '4', '5', '6']",Winsford Dene
E05012249,0.3242320382615331,"['1', '2', '3', '4', '5', '6']",Winsford Gravel
E05012250,0.3242320382615331,"['1', '2', '3', '4', '5', '6']",Winsford Over & Verdin
E05012251,0.3242320382615331,"['1', '2', '3', '4', '5', '6']",Winsford Swanlow
E05012252,0.3242320382615331,"['1', '2', '3', '4', '5', '6']",Winsford Wharton
E05012253,0.3242320382615331,"['1', '2', '3', '4', '5', '6']",Wolverham
E05012437,0.5621715887792973,"['1', '2', '3', '4', '5', '6']",Belmont
E05012438,0.5621715887792973,"['1', '2', '3', '4', '5', '6']",Brotton
E05012439,0.5621715887792973,"['1', '2', '3', '4', '5', '6']",Coatham
E05012440,0.5621715887792973,"['1', '2', '3', '4', '5', '6']",Dormanstown
E05012441,0.5621715887792973,"['1', '2', '3', '4', '5', '6']",Eston
E05012442,0.5621715887792973,"['1', '2', '3', '4', '5', '6']",Grangetown
E05012443,0.5621715887792973,"['1', '2', '3', '4', '5', '6']",Guisborough
E05012444,0.5621715887792973,"['1', '2', '3', '4', '5', '6']",Hutton
E05012445,0.5621715887792973,"['1', '2', '3', '4', '5', '6']",Kirkleatham
E05012446,0.5621715887792973,"['1', '2', '3', '4', '5', '6']",Lockwood
E05012447,0.5621715887792973,"['1', '2', '3', '4', '5', '6']",Loftus
E05012448,0.5621715887792973,"['1', '2', '3', '4', '5', '6']",Longbeck
E05012449,0.5621715887792973,"['1', '2', '3', '4', '5', '6']",Newcomen
E05012450,0.5621715887792973,"['1', '2', '3', '4', '5', '6']",Normanby
E05012451,0.5621715887792973,"['1', '2', '3', '4', '5', '6']",Ormesby
E05012452,0.5621715887792973,"['1', '2', '3', '4', '5', '6']",St Germain's
E05012453,0.5621715887792973,"['1', '2', '3', '4', '5', '6']",Saltburn
E05012454,0.5621715887792973,"['1', '2', '3', '4', '5', '6']",Skelton East
E05012455,0.5621715887792973,"['1', '2', '3', '4', '5', '6']",Skelton West
E05012456,0.5621715887792973,"['1', '2', '3', '4', '5', '6']",South Bank
E05012457,0.5621715887792973,"['1', '2', '3', '4', '5', '6']",Teesville
E05012458,0.5621715887792973,"['1', '2', '3', '4', '5', '6']",West Dyke
E05012459,0.5621715887792973,"['1', '2', '3', '4', '5', '6']",Wheatlands
E05012460,0.5621715887792973,"['1', '2', '3', '4', '5', '6']",Zetland
E05012647,0.4063256381740041,"['1', '2', '3', '4', '5', '6']",Beeston & Holbeck
E05012648,0.4063256381740041,"['1', '2', '3', '4', '5', '6']",Farnley & Wortley
E05012841,0.4063256381740041,"['1', '2', '3', '4', '5', '6']",Adel & Wharfedale
E05012842,0.4063256381740041,"['1', '2', '3', '4', '5', '6']",Alwoodley
E05012993,0.5296577265196762,"['1', '2', '3', '4', '5', '6']",Anston & Woodsetts
E05012994,0.5296577265196762,"['1', '2', '3', '4', '5', '6']",Aston & Todwick
E05012995,0.5296577265196762,"['1', '2', '3', '4', '5', '6']",Aughton & Swallownest
E05012996,0.5296577265196762,"['1', '2', '3', '4', '5', '6']",Boston Castle
E05012997,0.5296577265196762,"['1', '2', '3', '4', '5', '6']",Bramley & Ravenfield
E05012998,0.5296577265196762,"['1', '2', '3', '4', '5', '6']",Brinsworth
E05012999,0.5296577265196762,"['1', '2', '3', '4', '5', '6']",Dalton & Thrybergh
E05013000,0.5296577265196762,"['1', '2', '3', '4', '5', '6']",Dinnington
E05013001,0.5296577265196762,"['1', '2', '3', '4', '5', '6']",Greasbrough
E05013002,0.5296577265196762,"['1', '2', '3', '4', '5', '6']",Hellaby & Maltby West
E05013003,0.5296577265196762,"['1', '2', '3', '4', '5', '6']",Hoober
E05013004,0.5296577265196762,"['1', '2', '3', '4', '5', '6']",Keppel
E05013005,0.5296577265196762,"['1', '2', '3', '4', '5', '6']",Kilnhurst & Swinton East
E05013006,0.5296577265196762,"['1', '2', '3', '4', '5', '6']",Maltby East
E05013007,0.5296577265196762,"['1', '2', '3', '4', '5', '6']",Rawmarsh East
E05013008,0.5296577265196762,"['1', '2', '3', '4', '5', '6']",Rawmarsh West
E05013009,0.5296577265196762,"['1', '2', '3', '4', '5', '6']",Rother Vale
E05013010,0.5296577265196762,"['1', '2', '3', '4', '5', '6']",Rotherham East
E05013011,0.5296577265196762,"['1', '2', '3', '4', '5', '6']",Rotherham West
E05013012,0.5296577265196762,"['1', '2', '3', '4', '5', '6']",Sitwell
E05013013,0.5296577265196762,"['1', '2', '3', '4', '5', '6']",Swinton Rockingham
E05013014,0.5296577265196762,"['1', '2', '3', '4', '5', '6']",Thurcroft & Wickersley South
E05013015,0.5296577265196762,"['1', '2', '3', '4', '5', '6']",Wales
E05013016,0.5296577265196762,"['1', '2', '3', '4', '5', '6']",Wath
E05013017,0.5296577265196762,"['1', '2', '3', '4', '5', '6']",Wickersley North
E05013018,0.46189273474402803,"['1', '2', '3', '4', '5', '6']",Barton & Winton
E05013019,0.46189273474402803,"['1', '2', '3', '4', '5', '6']",Blackfriars & Trinity
E05013020,0.46189273474402803,"['1', '2', '3', '4', '5', '6']",Boothstown & Ellenbrook
E05013021,0.46189273474402803,"['1', '2', '3', '4', '5', '6']",Broughton
E05013022,0.46189273474402803,"['1', '2', '3', '4', '5', '6']",Cadishead & Lower Irlam
E05013023,0.46189273474402803,"['1', '2', '3', '4', '5', '6']",Claremont
E05013024,0.46189273474402803,"['1', '2', '3', '4', '5', '6']",Eccles
E05013025,0.46189273474402803,"['1', '2', '3', '4', '5', '6']",Higher Irlam & Peel Green
E05013026,0.46189273474402803,"['1', '2', '3', '4', '5', '6']",Kersal & Broughton Park
E05013027,0.46189273474402803,"['1', '2', '3', '4', '5', '6']",Little Hulton
E05013028,0.46189273474402803,"['1', '2', '3', '4', '5', '6']",Ordsall
E05013029,0.46189273474402803,"['1', '2', '3', '4', '5', '6']",Pendlebury & Clifton
E05013030,0.46189273474402803,"['1', '2', '3', '4', '5', '6']",Pendleton & Charlestown
E05013031,0.46189273474402803,"['1', '2', '3', '4', '5', '6']",Quays
E05013032,0.46189273474402803,"['1', '2', '3', '4', '5', '6']",Swinton & Wardley
E05013033,0.46189273474402803,"['1', '2', '3', '4', '5', '6']",Swinton Park
E05013034,0.46189273474402803,"['1', '2', '3', '4', '5', '6']",Walkden North
E05013035,0.46189273474402803,"['1', '2', '3', '4', '5', '6']",Walkden South
E05013036,0.46189273474402803,"['1', '2', '3', '4', '5', '6']",Weaste & Seedley
E05013037,0.46189273474402803,"['1', '2', '3', '4', '5', '6']",Worsley & Westwood Park
E05013038,0.5518789832212968,"['1', '2', '3', '4', '5', '6']",Burn Valley
E05013039,0.5518789832212968,"['1', '2', '3', '4', '5', '6']",De Bruce
E05013040,0.5518789832212968,"['1', '2', '3', '4', '5', '6']",Fens & Greatham
