date,geography_code,variable_name,variable_unit,value
2020-01-01,E05013019,GVA,£m,532.064246214
2020-01-01,E05013020,GVA,£m,105.106113154
2020-01-01,E05013021,GVA,£m,398.6963371
2020-01-01,E05013022,GVA,£m,468.472911902
2020-01-01,E05013023,GVA,£m,123.612171429
2020-01-01,E05013024,GVA,£m,330.64632162
2020-01-01,E05013025,GVA,£m,126.832260386
2020-01-01,E05013026,GVA,£m,186.375674837
2020-01-01,E05013027,GVA,£m,138.684745209
2020-01-01,E05013028,GVA,£m,1222.70795559
2020-01-01,E05013029,GVA,£m,257.709383259
2020-01-01,E05013030,GVA,£m,280.628342753
2020-01-01,E05013031,GVA,£m,1287.8536647
2020-01-01,E05013032,GVA,£m,334.647455604
2020-01-01,E05013033,GVA,£m,297.87491219
2020-01-01,E05013034,GVA,£m,199.789242898
2020-01-01,E05013035,GVA,£m,94.334010835
2020-01-01,E05013036,GVA,£m,1463.46988701
2020-01-01,E05013037,GVA,£m,99.701723919
2020-01-01,E05013038,GVA,£m,221.090578126
2020-01-01,E05013039,GVA,£m,124.890287915
2020-01-01,E05013040,GVA,£m,48.019131938
2020-01-01,E05013041,GVA,£m,89.533229159
2020-01-01,E05013042,GVA,£m,33.622401093
2020-01-01,E05013043,GVA,£m,265.77188957
2020-01-01,E05013044,GVA,£m,40.61638567
2020-01-01,E05013045,GVA,£m,157.098106389
2020-01-01,E05013046,GVA,£m,63.020153982
2020-01-01,E05013047,GVA,£m,394.25289105200005
2020-01-01,E05013048,GVA,£m,34.926729822
2020-01-01,E05013049,GVA,£m,22.07822999
2020-01-01,E05013050,GVA,£m,185.249530294
2020-01-01,E05013051,GVA,£m,67.231312554
2020-01-01,E05013052,GVA,£m,102.737977712
2020-01-01,E05013053,GVA,£m,706.527580798
2020-01-01,E05013054,GVA,£m,170.288013793
2020-01-01,E05013055,GVA,£m,530.966082348
2020-01-01,E05013056,GVA,£m,66.635265113
2020-01-01,E05013057,GVA,£m,849.93630865
2020-01-01,E05013058,GVA,£m,647.17842948
2020-01-01,E05013059,GVA,£m,1723.38766888
2020-01-01,E05013060,GVA,£m,918.8384439399999
2020-01-01,E05013061,GVA,£m,95.813137599
2020-01-01,E05013062,GVA,£m,185.67054579
2020-01-01,E05013063,GVA,£m,178.91255734
2020-01-01,E05013064,GVA,£m,130.2905161
2020-01-01,E05013065,GVA,£m,193.934174252
2020-01-01,E05013066,GVA,£m,112.420574575
2020-01-01,E05013067,GVA,£m,79.35909874000001
2020-01-01,E05013068,GVA,£m,412.63083628
2020-01-01,E05013069,GVA,£m,239.338564519
2020-01-01,E05013070,GVA,£m,230.89102115100002
2020-01-01,E05013071,GVA,£m,55.206098253
2020-01-01,E05013072,GVA,£m,72.759586239
2020-01-01,E05013073,GVA,£m,66.605900746
2020-01-01,E05013074,GVA,£m,81.747615493
2020-01-01,E05013075,GVA,£m,205.340974937
2020-01-01,E05013076,GVA,£m,89.67896635
2020-01-01,E05013077,GVA,£m,101.185867606
2020-01-01,E05013078,GVA,£m,314.95244044
2020-01-01,E05013079,GVA,£m,124.22822845
2020-01-01,E05013080,GVA,£m,474.473699
2020-01-01,E05013081,GVA,£m,459.70607531
2020-01-01,E05013082,GVA,£m,87.995554718
2020-01-01,E05013083,GVA,£m,1505.998583379
2020-01-01,E05013084,GVA,£m,153.68012151
2020-01-01,E05013085,GVA,£m,89.130882485
2020-01-01,E05013086,GVA,£m,60.271212137
2020-01-01,E05013087,GVA,£m,1084.115535065
2020-01-01,E05013088,GVA,£m,142.41987282600002
2020-01-01,E05013089,GVA,£m,1166.809689805
2020-01-01,E05013090,GVA,£m,339.48938617
2020-01-01,E05013091,GVA,£m,129.29846034
2020-01-01,E05013092,GVA,£m,112.001100149
2020-01-01,E05013093,GVA,£m,202.10761113
2020-01-01,E05013094,GVA,£m,205.908491269
2020-01-01,E05013095,GVA,£m,82.067905632
2020-01-01,E05013096,GVA,£m,26.1546627
2020-01-01,E05013097,GVA,£m,86.47967853
2020-01-01,E05013098,GVA,£m,1663.52657344
2020-01-01,E05013099,GVA,£m,436.65349969199997
2020-01-01,E05013100,GVA,£m,343.19212777999996
2020-01-01,E05013101,GVA,£m,269.05785605
2020-01-01,E05013102,GVA,£m,50.33162591
2020-01-01,E05013103,GVA,£m,664.85580888
2020-01-01,E05013104,GVA,£m,71.495239051
2020-01-01,E05013105,GVA,£m,51.833817724999996
2020-01-01,E05013106,GVA,£m,295.0420537
2020-01-01,E05013107,GVA,£m,847.468316215
2020-01-01,E05013108,GVA,£m,863.104167964
2020-01-01,E05013109,GVA,£m,49.273300314000004
2020-01-01,E05013110,GVA,£m,32.580658878
2020-01-01,E05013111,GVA,£m,172.04891606
2020-01-01,E05013112,GVA,£m,60.076896817
2020-01-01,E05013113,GVA,£m,55.40346178
2020-01-01,E05013114,GVA,£m,114.61765238
2020-01-01,E05013115,GVA,£m,116.63617002000001
2020-01-01,E05013116,GVA,£m,228.00523687
2020-01-01,E05013117,GVA,£m,66.85974912
2020-01-01,E05013118,GVA,£m,164.69562317
2020-01-01,E05013119,GVA,£m,91.04161978
2020-01-01,E05013120,GVA,£m,1387.46302525
2020-01-01,E05013121,GVA,£m,321.12530517
2020-01-01,E05013122,GVA,£m,269.9688354
2020-01-01,E05013123,GVA,£m,245.22311198900002
2020-01-01,E05013124,GVA,£m,758.4726350330001
2020-01-01,E05013125,GVA,£m,553.454829411
2020-01-01,E05013126,GVA,£m,398.431398554
2020-01-01,E05013127,GVA,£m,89.187768058
2020-01-01,E05013128,GVA,£m,55.136179514999995
2020-01-01,E05013129,GVA,£m,526.4923512
2020-01-01,E05013130,GVA,£m,322.10957917
2020-01-01,E05013131,GVA,£m,318.06287611799996
2020-01-01,E05013132,GVA,£m,222.96378497999999
2020-01-01,E05013133,GVA,£m,521.4903965
2020-01-01,E05013134,GVA,£m,207.82588419
2020-01-01,E05013135,GVA,£m,790.9280129
2020-01-01,E05013136,GVA,£m,71.597987692
2020-01-01,E05013137,GVA,£m,477.06745565
2020-01-01,E05013138,GVA,£m,156.04470987
2020-01-01,E05013139,GVA,£m,218.32403913
2020-01-01,E05013140,GVA,£m,226.40580268000002
2020-01-01,E05013141,GVA,£m,601.74664258
2020-01-01,E05013142,GVA,£m,132.405460262
2020-01-01,E05013143,GVA,£m,141.35271928
2020-01-01,E05013144,GVA,£m,501.38982093
2020-01-01,E05013145,GVA,£m,268.2689985
2020-01-01,E05013146,GVA,£m,151.82648089
2020-01-01,E05013147,GVA,£m,142.52686063
2020-01-01,E05013148,GVA,£m,271.314696482
2020-01-01,E05013149,GVA,£m,120.90127750299999
2020-01-01,E05013150,GVA,£m,354.92199634
2020-01-01,E05013151,GVA,£m,201.50873863
2020-01-01,E05013152,GVA,£m,390.27033956
2020-01-01,E05013153,GVA,£m,509.07079222
2020-01-01,E05013154,GVA,£m,318.86458087
2020-01-01,E05013155,GVA,£m,170.90029149
2020-01-01,E05013156,GVA,£m,272.320293022
2020-01-01,E05013157,GVA,£m,135.395093372
2020-01-01,E05013158,GVA,£m,273.76741559
2020-01-01,E05013159,GVA,£m,92.93651639000001
2020-01-01,E05013160,GVA,£m,185.004505375
2020-01-01,E05013161,GVA,£m,217.01182065
2020-01-01,E05013162,GVA,£m,642.89983432
2020-01-01,E05013163,GVA,£m,64.414353301
2020-01-01,E05013164,GVA,£m,543.987919287
2020-01-01,E05013165,GVA,£m,190.40823757
2020-01-01,E05013166,GVA,£m,203.542983204
2020-01-01,E05013167,GVA,£m,135.746145145
2020-01-01,E05013168,GVA,£m,140.644299763
2020-01-01,E05013169,GVA,£m,99.13028958800001
2020-01-01,E05013170,GVA,£m,57.115232461
2020-01-01,E05013171,GVA,£m,141.845250197
2020-01-01,E05013172,GVA,£m,26.345179828
2020-01-01,E05013173,GVA,£m,21.406962212
2020-01-01,E05013174,GVA,£m,343.710426131
2020-01-01,E05013175,GVA,£m,597.0009273000001
2020-01-01,E05013176,GVA,£m,279.25734840399997
2020-01-01,E05013177,GVA,£m,90.185037868
2020-01-01,E05013178,GVA,£m,48.58597085
2020-01-01,E05013179,GVA,£m,168.297516581
2020-01-01,E05013180,GVA,£m,505.716080422
2020-01-01,E05013181,GVA,£m,208.511214214
2020-01-01,E05013182,GVA,£m,70.59184843
2020-01-01,E05013183,GVA,£m,19.031548686
2020-01-01,E05013184,GVA,£m,212.29874758
2020-01-01,E05013185,GVA,£m,27.085637749
2020-01-01,E05013186,GVA,£m,1275.587187179
2020-01-01,E05013187,GVA,£m,89.75498967
2020-01-01,E05013188,GVA,£m,37.88597403
2020-01-01,E05013189,GVA,£m,51.368650183
2020-01-01,E05013190,GVA,£m,213.46524553
2020-01-01,E05013191,GVA,£m,99.59264042
2020-01-01,E05013192,GVA,£m,79.38976189
2020-01-01,E05013193,GVA,£m,105.338646982
2020-01-01,E05013194,GVA,£m,75.92684592
2020-01-01,E05013195,GVA,£m,133.19015812
2020-01-01,E05013196,GVA,£m,539.164963029
2020-01-01,E05013197,GVA,£m,40.00064897
2020-01-01,E05013198,GVA,£m,69.79338202
2020-01-01,E05013199,GVA,£m,139.518943049
2020-01-01,E05013200,GVA,£m,314.558235721
2020-01-01,E05013201,GVA,£m,99.597463077
2020-01-01,E05013202,GVA,£m,73.7388283
2020-01-01,E05013203,GVA,£m,173.40114274
2020-01-01,E05013204,GVA,£m,321.24741630200003
2020-01-01,E05013205,GVA,£m,43.548786346
2020-01-01,E05013206,GVA,£m,131.722331355
2020-01-01,E05013207,GVA,£m,39.88493891
2020-01-01,E05013208,GVA,£m,24.250516297
2020-01-01,E05013209,GVA,£m,82.621822089
2020-01-01,E05013210,GVA,£m,172.863095013
2020-01-01,E05013211,GVA,£m,132.20266364
2020-01-01,E05013212,GVA,£m,80.717627491
2020-01-01,E05013213,GVA,£m,330.664194096
2020-01-01,E05013214,GVA,£m,251.65424452599999
2020-01-01,E05013215,GVA,£m,123.352835265
2020-01-01,E05013216,GVA,£m,477.59437471800004
2020-01-01,E05013217,GVA,£m,117.143159581
2020-01-01,E05013218,GVA,£m,352.391192817
2020-01-01,E05013219,GVA,£m,150.438623016
2020-01-01,E05013220,GVA,£m,225.55218686
2020-01-01,E05013221,GVA,£m,198.982545975
2020-01-01,E05013222,GVA,£m,422.987424323
2020-01-01,E05013223,GVA,£m,303.185053526
2020-01-01,E05013224,GVA,£m,232.761221867
2020-01-01,E05013225,GVA,£m,182.228360514
2020-01-01,E05013226,GVA,£m,182.53702308799998
2020-01-01,E05013227,GVA,£m,94.987232304
2020-01-01,E05013228,GVA,£m,847.759641779
2020-01-01,E05013229,GVA,£m,943.91480447
2020-01-01,E05013230,GVA,£m,147.051259395
2020-01-01,E05013231,GVA,£m,279.020427128
2020-01-01,E05013232,GVA,£m,189.111583147
2020-01-01,E05013233,GVA,£m,126.517718257
2020-01-01,E05013234,GVA,£m,134.571093403
2020-01-01,E05013235,GVA,£m,110.989108462
2020-01-01,E05013236,GVA,£m,292.91790042
2020-01-01,E05013237,GVA,£m,451.975956607
2020-01-01,E05013238,GVA,£m,107.182761203
2020-01-01,E05013239,GVA,£m,627.309776421
2020-01-01,E05013240,GVA,£m,288.665115341
2020-01-01,E05013241,GVA,£m,840.589888101
2020-01-01,E05013242,GVA,£m,365.70114629
2020-01-01,E05013243,GVA,£m,630.05809404
2020-01-01,E05013244,GVA,£m,363.36542347
2020-01-01,E05013245,GVA,£m,345.27042336
2020-01-01,E05013246,GVA,£m,1008.821673218
2020-01-01,E05013247,GVA,£m,348.32219865300004
2020-01-01,E05013248,GVA,£m,204.29209566699998
2020-01-01,E05013249,GVA,£m,457.84328575
2020-01-01,E05013250,GVA,£m,241.765038967
2020-01-01,E05013251,GVA,£m,206.18198538
2020-01-01,E05013252,GVA,£m,79.278095529
2020-01-01,E05013253,GVA,£m,93.203400225
2020-01-01,E05013254,GVA,£m,182.127796448
2020-01-01,E05013255,GVA,£m,320.711746497
2020-01-01,E05013256,GVA,£m,69.006070032
2020-01-01,E05013257,GVA,£m,82.59639876
2020-01-01,E05013258,GVA,£m,169.462941928
2020-01-01,E05013259,GVA,£m,192.886576559
2020-01-01,E05013260,GVA,£m,135.92514842
2020-01-01,E05013261,GVA,£m,314.64958071899997
2020-01-01,E05013262,GVA,£m,2852.694706457
2020-01-01,E05013263,GVA,£m,281.011669654
2020-01-01,E05013264,GVA,£m,225.341814883
2020-01-01,E05013265,GVA,£m,259.81637911999997
2020-01-01,E05013266,GVA,£m,541.521728305
2020-01-01,E05013267,GVA,£m,255.732436667
2020-01-01,E05013268,GVA,£m,242.965800589
2020-01-01,E05013269,GVA,£m,139.49151187
2020-01-01,E05013270,GVA,£m,17.507812741
2020-01-01,E05013271,GVA,£m,30.370075806000003
2020-01-01,E05013273,GVA,£m,155.791953167
2020-01-01,E05013274,GVA,£m,191.91039136
2020-01-01,E05013275,GVA,£m,110.46545144
2020-01-01,E05013276,GVA,£m,149.12741785999998
2020-01-01,E05013277,GVA,£m,50.18397435
2020-01-01,E05013278,GVA,£m,50.669195485
2020-01-01,E05013279,GVA,£m,73.830663328
2020-01-01,E05013280,GVA,£m,87.846688091
2020-01-01,E05013281,GVA,£m,142.64623538
2020-01-01,E05013282,GVA,£m,138.06134197
2020-01-01,E05013284,GVA,£m,186.84251340999998
2020-01-01,E05013286,GVA,£m,88.683327188
2020-01-01,E05013288,GVA,£m,81.67015964
2020-01-01,E05013289,GVA,£m,41.755808486
2020-01-01,E05013290,GVA,£m,65.827556595
2020-01-01,E05013291,GVA,£m,420.85975115
2020-01-01,E05013292,GVA,£m,134.18687537
2020-01-01,E05013293,GVA,£m,84.57991862
2020-01-01,E05013295,GVA,£m,163.26218026
2020-01-01,E05013297,GVA,£m,80.02418163200001
2020-01-01,E05013298,GVA,£m,182.18358455999999
2020-01-01,E05013301,GVA,£m,197.82919077
2020-01-01,E05013302,GVA,£m,124.68262487
2020-01-01,E05013303,GVA,£m,126.729228519
2020-01-01,E05013305,GVA,£m,80.15096438
2020-01-01,E05013306,GVA,£m,101.813420658
2020-01-01,E05013307,GVA,£m,75.94635362
2020-01-01,E05013308,GVA,£m,45.309259895
2020-01-01,E05013309,GVA,£m,69.14554582
2020-01-01,E05013311,GVA,£m,42.50027538
2020-01-01,E05013312,GVA,£m,60.39653389
2020-01-01,E05013313,GVA,£m,72.51067357
2020-01-01,E05013314,GVA,£m,121.811715899
2020-01-01,E05013315,GVA,£m,65.21442668
2020-01-01,E05013317,GVA,£m,145.42062696
2020-01-01,E05013319,GVA,£m,42.540276163
2020-01-01,E05013320,GVA,£m,186.023666957
2020-01-01,E05013321,GVA,£m,91.99413340999999
2020-01-01,E05013323,GVA,£m,395.801891603
2020-01-01,E05013324,GVA,£m,50.308556638
2020-01-01,E05013325,GVA,£m,77.42535146
2020-01-01,E05013327,GVA,£m,71.47168814
2020-01-01,E05013329,GVA,£m,202.83136076
2020-01-01,E05013330,GVA,£m,49.705567859
2020-01-01,E05013331,GVA,£m,123.98223333
2020-01-01,E05013336,GVA,£m,134.488206141
2020-01-01,E05013337,GVA,£m,74.400722119
2020-01-01,E05013338,GVA,£m,108.07008142000001
2020-01-01,E05013341,GVA,£m,97.95615957000001
2020-01-01,E05013346,GVA,£m,99.46404477
2020-01-01,E05013347,GVA,£m,46.28186633
2020-01-01,E05013348,GVA,£m,64.725128173
2020-01-01,E05013349,GVA,£m,47.26469085
2020-01-01,E05013350,GVA,£m,168.576640973
2020-01-01,E05013351,GVA,£m,88.69554314
2020-01-01,E05013353,GVA,£m,62.924858674999996
2020-01-01,E05013354,GVA,£m,651.46351579
2020-01-01,E05013355,GVA,£m,352.01449715
2020-01-01,E05013356,GVA,£m,87.15235187
2020-01-01,E05013357,GVA,£m,109.871439074
2020-01-01,E05013358,GVA,£m,255.16132219
2020-01-01,E05013359,GVA,£m,49.568002750000005
2020-01-01,E05013360,GVA,£m,23.817374349999998
2020-01-01,E05013361,GVA,£m,23.09840398
2020-01-01,E05013362,GVA,£m,32.79666779
2020-01-01,E05013363,GVA,£m,24.582931809
2020-01-01,E05013364,GVA,£m,62.195066749999995
2020-01-01,E05013365,GVA,£m,20.88078321
2020-01-01,E05013366,GVA,£m,45.499090808999995
2020-01-01,E05013367,GVA,£m,44.117742632
2020-01-01,E05013368,GVA,£m,128.65555825
2020-01-01,E05013369,GVA,£m,27.669520509999998
2020-01-01,E05013370,GVA,£m,88.936646944
2020-01-01,E05013371,GVA,£m,183.83176981
2020-01-01,E05013372,GVA,£m,93.48849307
2020-01-01,E05013373,GVA,£m,30.956586540000004
2020-01-01,E05013374,GVA,£m,23.128189168
2020-01-01,E05013375,GVA,£m,21.782926302
2020-01-01,E05013376,GVA,£m,55.994201963
2020-01-01,E05013377,GVA,£m,66.79634887
2020-01-01,E05013378,GVA,£m,75.126887877
2020-01-01,E05013379,GVA,£m,25.626530303
2020-01-01,E05013380,GVA,£m,218.82459911
2020-01-01,E05013381,GVA,£m,53.21053011
2020-01-01,E05013382,GVA,£m,26.53070494
2020-01-01,E05013383,GVA,£m,33.843643881
2020-01-01,E05013384,GVA,£m,565.2982688000001
2020-01-01,E05013385,GVA,£m,31.165655151
2020-01-01,E05013386,GVA,£m,37.26756765
2020-01-01,E05013387,GVA,£m,74.087336595
2020-01-01,E05013388,GVA,£m,22.46234932
2020-01-01,E05013389,GVA,£m,86.65938322
2020-01-01,E05013390,GVA,£m,35.35237613
2020-01-01,E05013391,GVA,£m,47.21952091
2020-01-01,E05013392,GVA,£m,30.28710668
2020-01-01,E05013393,GVA,£m,55.94998906
2020-01-01,E05013394,GVA,£m,69.81457876900001
2020-01-01,E05013395,GVA,£m,49.133964196
2020-01-01,E05013396,GVA,£m,29.90172357
2020-01-01,E05013397,GVA,£m,19.072965442
2020-01-01,E05013398,GVA,£m,97.27977479
2020-01-01,E05013399,GVA,£m,54.597278951999996
2020-01-01,E05013400,GVA,£m,431.729770646
2020-01-01,E05013401,GVA,£m,6.356968211
2020-01-01,E05013402,GVA,£m,86.042780589
2020-01-01,E05013403,GVA,£m,94.61031922000001
2020-01-01,E05013405,GVA,£m,177.351334
2020-01-01,E05013406,GVA,£m,42.070886907
2020-01-01,E05013407,GVA,£m,109.38942328799999
2020-01-01,E05013408,GVA,£m,80.40181194
2020-01-01,E05013409,GVA,£m,134.99457116
2020-01-01,E05013410,GVA,£m,127.04896451
2020-01-01,E05013411,GVA,£m,36.88647676
2020-01-01,E05013412,GVA,£m,31.356958639
2020-01-01,E05013413,GVA,£m,142.799653128
2020-01-01,E05013414,GVA,£m,111.40825050000001
2020-01-01,E05013415,GVA,£m,19.35303789
2020-01-01,E05013416,GVA,£m,211.728308453
2020-01-01,E05013417,GVA,£m,69.142549207
2020-01-01,E05013418,GVA,£m,239.732600552
2020-01-01,E05013419,GVA,£m,18.871886252
2020-01-01,E05013420,GVA,£m,283.13929022
2020-01-01,E05013421,GVA,£m,23.06488677
2020-01-01,E05013422,GVA,£m,41.832096193
2020-01-01,E05013423,GVA,£m,95.088416797
2020-01-01,E05013424,GVA,£m,249.77380329000002
2020-01-01,E05013425,GVA,£m,39.65256266
2020-01-01,E05013426,GVA,£m,216.7769868
2020-01-01,E05013427,GVA,£m,87.54976825
2020-01-01,E05013428,GVA,£m,204.066374564
2020-01-01,E05013429,GVA,£m,92.03698763
2020-01-01,E05013430,GVA,£m,33.13276478
2020-01-01,E05013431,GVA,£m,67.9494854
2020-01-01,E05013432,GVA,£m,338.0844748
2020-01-01,E05013433,GVA,£m,36.089728637
2020-01-01,E05013434,GVA,£m,174.76583169100002
2020-01-01,E05013435,GVA,£m,34.58936039
2020-01-01,E05013436,GVA,£m,21.863713286
2020-01-01,E05013437,GVA,£m,80.95319487
2020-01-01,E05013438,GVA,£m,101.6216802
2020-01-01,E05013439,GVA,£m,34.45975746
2020-01-01,E05013440,GVA,£m,44.377195426
2020-01-01,E05013441,GVA,£m,48.645718009999996
2020-01-01,E05013442,GVA,£m,450.13490799
2020-01-01,E05013443,GVA,£m,68.437741354
2020-01-01,E05013444,GVA,£m,159.98583815
2020-01-01,E05013446,GVA,£m,95.448102881
2020-01-01,E05013447,GVA,£m,160.62770723
2020-01-01,E05013448,GVA,£m,28.16910351
2020-01-01,E05013449,GVA,£m,207.15589578
2020-01-01,E05013450,GVA,£m,52.89775124
2020-01-01,E05013451,GVA,£m,97.6959299
2020-01-01,E05013452,GVA,£m,122.3701241
2020-01-01,E05013453,GVA,£m,81.24578410999999
2020-01-01,E05013455,GVA,£m,71.39871081
2020-01-01,E05013457,GVA,£m,55.76303145999999
2020-01-01,E05013458,GVA,£m,60.2730569
2020-01-01,E05013459,GVA,£m,295.231797041
2020-01-01,E05013460,GVA,£m,99.035229264
2020-01-01,E05013461,GVA,£m,136.055625
2020-01-01,E05013462,GVA,£m,18.851110669
2020-01-01,E05013463,GVA,£m,32.70811596
2020-01-01,E05013464,GVA,£m,77.711231483
2020-01-01,E05013465,GVA,£m,30.769923218
2020-01-01,E05013466,GVA,£m,152.123254112
2020-01-01,E05013467,GVA,£m,312.36103719199997
2020-01-01,E05013468,GVA,£m,143.16839182
2020-01-01,E05013469,GVA,£m,210.95091537000002
2020-01-01,E05013470,GVA,£m,94.49990825
2020-01-01,E05013471,GVA,£m,380.73800591
2020-01-01,E05013472,GVA,£m,97.06978755
2020-01-01,E05013473,GVA,£m,20.8720172
2020-01-01,E05013474,GVA,£m,424.71253075
2020-01-01,E05013475,GVA,£m,98.75987140999999
2020-01-01,E05013476,GVA,£m,75.38461655
2020-01-01,E05013477,GVA,£m,511.65479700000003
2020-01-01,E05013478,GVA,£m,150.872932094
2020-01-01,E05013479,GVA,£m,67.408217311
2020-01-01,E05013480,GVA,£m,45.275940471000006
2020-01-01,E05013481,GVA,£m,30.874967522
2020-01-01,E05013482,GVA,£m,24.974054831
2020-01-01,E05013483,GVA,£m,32.86937622
2020-01-01,E05013484,GVA,£m,152.62455978
2020-01-01,E05013485,GVA,£m,35.004008633
2020-01-01,E05013486,GVA,£m,136.463146611
2020-01-01,E05013487,GVA,£m,139.50455512
2020-01-01,E05013488,GVA,£m,33.213539959
2020-01-01,E05013489,GVA,£m,20.844284954000003
2020-01-01,E05013490,GVA,£m,157.49975767
2020-01-01,E05013491,GVA,£m,50.963980382
2020-01-01,E05013492,GVA,£m,63.25877382
2020-01-01,E05013493,GVA,£m,68.076231128
2020-01-01,E05013494,GVA,£m,130.5104772
2020-01-01,E05013495,GVA,£m,135.10201724
2020-01-01,E05013830,GVA,£m,447.76583443
2020-01-01,E05013831,GVA,£m,1276.3191452380001
2020-01-01,E05013832,GVA,£m,112.110156976
2020-01-01,E05013833,GVA,£m,12.781613543999999
2020-01-01,E05013834,GVA,£m,74.97209433
2020-01-01,E05013835,GVA,£m,85.1264767
2020-01-01,E05013836,GVA,£m,81.434685007
2020-01-01,E05013837,GVA,£m,177.50711781
2020-01-01,E05013838,GVA,£m,72.6023248
2020-01-01,E05013839,GVA,£m,114.55854311
2020-01-01,E05013840,GVA,£m,91.54500397
2020-01-01,E05013841,GVA,£m,129.015401268
2020-01-01,E05013842,GVA,£m,59.17641513
2020-01-01,E05013843,GVA,£m,91.37627976
2020-01-01,E05013844,GVA,£m,73.132035698
2020-01-01,E05013845,GVA,£m,129.193904954
2020-01-01,E05013846,GVA,£m,61.476461709999995
2020-01-01,E05013847,GVA,£m,73.677341724
2020-01-01,E05013848,GVA,£m,110.81915941700001
2020-01-01,E05013849,GVA,£m,88.13459806
2020-01-01,E05013850,GVA,£m,100.36645668
2020-01-01,E05013851,GVA,£m,85.100914098
2020-01-01,E05013852,GVA,£m,96.79130985
2020-01-01,E05013853,GVA,£m,138.857312143
2020-01-01,E05013854,GVA,£m,230.773215408
2020-01-01,E05013855,GVA,£m,105.32215062
2020-01-01,E05013856,GVA,£m,152.617322345
2020-01-01,E05013857,GVA,£m,102.84100902
2020-01-01,E05013858,GVA,£m,105.922061038
2020-01-01,E05013859,GVA,£m,108.91555762
2020-01-01,E05013860,GVA,£m,82.7120883
2020-01-01,E05013861,GVA,£m,189.99864194
2020-01-01,E05013862,GVA,£m,58.629043291
2020-01-01,E05013863,GVA,£m,23.733712449000002
2020-01-01,W05000043,GVA,£m,37.03025436
2020-01-01,W05000044,GVA,£m,22.90083782
2020-01-01,W05000046,GVA,£m,145.1278459
2020-01-01,W05000047,GVA,£m,32.99207374
2020-01-01,W05000048,GVA,£m,6.259597283
2020-01-01,W05000049,GVA,£m,7.053225708
2020-01-01,W05000050,GVA,£m,25.25632147
2020-01-01,W05000051,GVA,£m,55.68699188
2020-01-01,W05000052,GVA,£m,15.17332829
2020-01-01,W05000053,GVA,£m,19.25628398
2020-01-01,W05000054,GVA,£m,22.35797091
2020-01-01,W05000056,GVA,£m,9.537715253
2020-01-01,W05000057,GVA,£m,14.71177519
2020-01-01,W05000058,GVA,£m,9.878365326
2020-01-01,W05000059,GVA,£m,82.13381427
2020-01-01,W05000060,GVA,£m,57.22920853
2020-01-01,W05000061,GVA,£m,175.0860042
2020-01-01,W05000062,GVA,£m,10.39699418
2020-01-01,W05000063,GVA,£m,10.24198721
2020-01-01,W05000064,GVA,£m,66.47321283
2020-01-01,W05000065,GVA,£m,15.93579872
2020-01-01,W05000066,GVA,£m,15.43662004
2020-01-01,W05000067,GVA,£m,9.505490661
2020-01-01,W05000068,GVA,£m,55.41795589
2020-01-01,W05000069,GVA,£m,9.486737552
2020-01-01,W05000070,GVA,£m,32.05941883
2020-01-01,W05000071,GVA,£m,20.02116077
2020-01-01,W05000072,GVA,£m,13.36308798
2020-01-01,W05000073,GVA,£m,14.35929652
2020-01-01,W05000074,GVA,£m,8.862355299
2020-01-01,W05000075,GVA,£m,11.30304357
2020-01-01,W05000076,GVA,£m,9.042200445
2020-01-01,W05000077,GVA,£m,25.6179184
2020-01-01,W05000078,GVA,£m,58.13391304
2020-01-01,W05000079,GVA,£m,15.38897773
2020-01-01,W05000080,GVA,£m,13.03472179
2020-01-01,W05000081,GVA,£m,13.99039666
2020-01-01,W05000082,GVA,£m,11.28471751
2020-01-01,W05000083,GVA,£m,12.16656253
2020-01-01,W05000084,GVA,£m,16.61759321
2020-01-01,W05000085,GVA,£m,30.27730706
2020-01-01,W05000086,GVA,£m,26.15317991
2020-01-01,W05000087,GVA,£m,6.437706327
2020-01-01,W05000088,GVA,£m,55.41795589
2020-01-01,W05000089,GVA,£m,63.11123393
2020-01-01,W05000090,GVA,£m,12.60965891
2020-01-01,W05000091,GVA,£m,13.8048049
2020-01-01,W05000092,GVA,£m,16.018219875
2020-01-01,W05000093,GVA,£m,53.42595801
2020-01-01,W05000094,GVA,£m,9.332691593
2020-01-01,W05000095,GVA,£m,51.69131181
2020-01-01,W05000096,GVA,£m,274.77024249
2020-01-01,W05000097,GVA,£m,33.72892759
2020-01-01,W05000098,GVA,£m,26.38654152
2020-01-01,W05000099,GVA,£m,44.4472005
2020-01-01,W05000100,GVA,£m,25.09800486
2020-01-01,W05000101,GVA,£m,48.62163177
2020-01-01,W05000102,GVA,£m,32.50098192
2020-01-01,W05000103,GVA,£m,154.56895956999998
2020-01-01,W05000104,GVA,£m,4.54838029
2020-01-01,W05000105,GVA,£m,6.407954731
2020-01-01,W05000106,GVA,£m,25.18586821
2020-01-01,W05000107,GVA,£m,31.13814357
2020-01-01,W05000109,GVA,£m,34.27991832
2020-01-01,W05000110,GVA,£m,20.67998249
2020-01-01,W05000111,GVA,£m,20.12886558
2020-01-01,W05000112,GVA,£m,17.594931967
2020-01-01,W05000113,GVA,£m,18.5596116
2020-01-01,W05000114,GVA,£m,45.63744172
2020-01-01,W05000115,GVA,£m,43.79591449
2020-01-01,W05000116,GVA,£m,18.36345169
2020-01-01,W05000117,GVA,£m,7.169813627
