DATE,GEOGRAPHY_CODE,GEOGRAPHY_NAME,TENURE,VALUE
2011,E08000004,Oldham,Other,1582
2011,E08000004,Oldham,Owner occupied,58259
2011,E08000004,Oldham,Private rented,10944
2011,E08000004,Oldham,Social rented,18918
2011,E08000005,Rochdale,All tenures,87552
2011,E08000005,Rochdale,Other,1600
2011,E08000005,Rochdale,Owner occupied,54149
2011,E08000005,Rochdale,Private rented,11556
2011,E08000005,Rochdale,Social rented,20247
2011,E08000006,Salford,All tenures,103556
2011,E08000006,Salford,Other,2191
2011,E08000006,Salford,Owner occupied,52126
2011,E08000006,Salford,Private rented,19420
2011,E08000006,Salford,Social rented,29819
2011,E08000007,Stockport,All tenures,121979
2011,E08000007,Stockport,Other,2191
2011,E08000007,Stockport,Owner occupied,89316
2011,E08000007,Stockport,Private rented,13852
2011,E08000007,Stockport,Social rented,16620
2011,E08000008,Tameside,All tenures,94953
2011,E08000008,Tameside,Other,1384
2011,E08000008,Tameside,Owner occupied,60558
2011,E08000008,Tameside,Private rented,12573
2011,E08000008,Tameside,Social rented,20438
2011,E08000009,Trafford,All tenures,94484
2011,E08000009,Trafford,Other,1558
2011,E08000009,Trafford,Owner occupied,65440
2011,E08000009,Trafford,Private rented,12001
2011,E08000009,Trafford,Social rented,15485
2011,E08000010,Wigan,All tenures,136386
2011,E08000010,Wigan,Other,2149
2011,E08000010,Wigan,Owner occupied,92559
2011,E08000010,Wigan,Private rented,15875
2011,E08000010,Wigan,Social rented,25803
2011,E08000011,Knowsley,All tenures,61323
2011,E08000011,Knowsley,Other,1114
2011,E08000011,Knowsley,Owner occupied,37896
2011,E08000011,Knowsley,Private rented,5980
2011,E08000011,Knowsley,Social rented,16333
2011,E08000012,Liverpool,All tenures,206515
2011,E08000012,Liverpool,Other,3793
2011,E08000012,Liverpool,Owner occupied,96947
2011,E08000012,Liverpool,Private rented,48290
2011,E08000012,Liverpool,Social rented,57485
2011,E08000013,St. Helens,All tenures,75736
2011,E08000013,St. Helens,Other,1451
2011,E08000013,St. Helens,Owner occupied,50952
2011,E08000013,St. Helens,Private rented,7736
2011,E08000013,St. Helens,Social rented,15597
2011,E08000014,Sefton,All tenures,117930
2011,E08000014,Sefton,Other,1926
2011,E08000014,Sefton,Owner occupied,83137
2011,E08000014,Sefton,Private rented,15804
2011,E08000014,Sefton,Social rented,17063
2011,E08000015,Wirral,All tenures,140583
2011,E08000015,Wirral,Other,2136
2011,E08000015,Wirral,Owner occupied,94843
2011,E08000015,Wirral,Private rented,22275
2011,E08000015,Wirral,Social rented,21329
2011,E08000016,Barnsley,All tenures,100734
2011,E08000016,Barnsley,Other,2039
2011,E08000016,Barnsley,Owner occupied,64807
2011,E08000016,Barnsley,Private rented,12856
2011,E08000016,Barnsley,Social rented,21032
2011,E08000017,Doncaster,All tenures,126487
2011,E08000017,Doncaster,Other,2550
2011,E08000017,Doncaster,Owner occupied,82760
2011,E08000017,Doncaster,Private rented,18774
2011,E08000017,Doncaster,Social rented,22403
2011,E08000018,Rotherham,All tenures,108293
2011,E08000018,Rotherham,Other,2132
2011,E08000018,Rotherham,Owner occupied,70610
2011,E08000018,Rotherham,Private rented,12262
2011,E08000018,Rotherham,Social rented,23289
2011,E08000019,Sheffield,All tenures,229928
2011,E08000019,Sheffield,Other,3124
2011,E08000019,Sheffield,Owner occupied,134127
2011,E08000019,Sheffield,Private rented,35760
2011,E08000019,Sheffield,Social rented,56917
2011,E08000021,Newcastle upon Tyne,All tenures,117153
2011,E08000021,Newcastle upon Tyne,Other,2030
2011,E08000021,Newcastle upon Tyne,Owner occupied,57955
2011,E08000021,Newcastle upon Tyne,Private rented,22318
2011,E08000021,Newcastle upon Tyne,Social rented,34850
2011,E08000022,North Tyneside,All tenures,91295
2011,E08000022,North Tyneside,Other,1182
2011,E08000022,North Tyneside,Owner occupied,59136
2011,E08000022,North Tyneside,Private rented,11300
2011,E08000022,North Tyneside,Social rented,19677
2011,E08000023,South Tyneside,All tenures,67167
2011,E08000023,South Tyneside,Other,872
2011,E08000023,South Tyneside,Owner occupied,38333
2011,E08000023,South Tyneside,Private rented,6758
2011,E08000023,South Tyneside,Social rented,21204
2011,E08000024,Sunderland,All tenures,119758
2011,E08000024,Sunderland,Other,1241
2011,E08000024,Sunderland,Owner occupied,71566
2011,E08000024,Sunderland,Private rented,14552
2011,E08000024,Sunderland,Social rented,32399
2011,E08000032,Bradford,All tenures,199296
2011,E08000032,Bradford,Other,4163
2011,E08000032,Bradford,Owner occupied,129550
2011,E08000032,Bradford,Private rented,36070
2011,E08000032,Bradford,Social rented,29513
2011,E08000033,Calderdale,All tenures,88621
2011,E08000033,Calderdale,Other,1601
2011,E08000033,Calderdale,Owner occupied,58981
2011,E08000033,Calderdale,Private rented,14545
2011,E08000033,Calderdale,Social rented,13494
2011,E08000034,Kirklees,All tenures,173525
2011,E08000034,Kirklees,Other,3698
2011,E08000034,Kirklees,Owner occupied,116361
2011,E08000034,Kirklees,Private rented,26941
2011,E08000034,Kirklees,Social rented,26525
2011,E08000035,Leeds,All tenures,320596
2011,E08000035,Leeds,Other,6296
2011,E08000035,Leeds,Owner occupied,186467
2011,E08000035,Leeds,Private rented,57456
2011,E08000035,Leeds,Social rented,70377
2011,E08000036,Wakefield,All tenures,140414
2011,E08000036,Wakefield,Other,1977
2011,E08000036,Wakefield,Owner occupied,89291
2011,E08000036,Wakefield,Private rented,16017
2011,E08000036,Wakefield,Social rented,33129
2011,E08000037,Gateshead,All tenures,89154
2011,E08000037,Gateshead,Other,1173
2011,E08000037,Gateshead,Owner occupied,51915
2011,E08000037,Gateshead,Private rented,11125
2011,E08000037,Gateshead,Social rented,24941
2021,E06000001,Hartlepool,All tenures,40929
2021,E06000001,Hartlepool,Other,307
2021,E06000001,Hartlepool,Owner occupied,23834
2021,E06000001,Hartlepool,Private rented,7194
2021,E06000001,Hartlepool,Social rented,9594
2021,E06000002,Middlesbrough,All tenures,60265
2021,E06000002,Middlesbrough,Other,445
2021,E06000002,Middlesbrough,Owner occupied,33137
2021,E06000002,Middlesbrough,Private rented,12677
2021,E06000002,Middlesbrough,Social rented,14006
2021,E06000003,Redcar and Cleveland,All tenures,61638
2021,E06000003,Redcar and Cleveland,Other,387
2021,E06000003,Redcar and Cleveland,Owner occupied,39854
2021,E06000003,Redcar and Cleveland,Private rented,9748
2021,E06000003,Redcar and Cleveland,Social rented,11649
2021,E06000004,Stockton-on-Tees,All tenures,83756
2021,E06000004,Stockton-on-Tees,Other,464
2021,E06000004,Stockton-on-Tees,Owner occupied,55412
2021,E06000004,Stockton-on-Tees,Private rented,14207
2021,E06000004,Stockton-on-Tees,Social rented,13673
2021,E06000005,Darlington,All tenures,48915
2021,E06000005,Darlington,Other,210
2021,E06000005,Darlington,Owner occupied,30696
2021,E06000005,Darlington,Private rented,10078
2021,E06000005,Darlington,Social rented,7931
2021,E06000006,Halton,All tenures,55951
2021,E06000006,Halton,Other,474
2021,E06000006,Halton,Owner occupied,33840
2021,E06000006,Halton,Private rented,8018
2021,E06000006,Halton,Social rented,13619
2021,E06000007,Warrington,All tenures,90538
2021,E06000007,Warrington,Other,738
2021,E06000007,Warrington,Owner occupied,62185
2021,E06000007,Warrington,Private rented,13773
2021,E06000007,Warrington,Social rented,13842
2021,E06000008,Blackburn with Darwen,All tenures,58767
2021,E06000008,Blackburn with Darwen,Other,355
2021,E06000008,Blackburn with Darwen,Owner occupied,35531
2021,E06000008,Blackburn with Darwen,Private rented,11850
2021,E06000008,Blackburn with Darwen,Social rented,11031
2021,E06000009,Blackpool,All tenures,64783
2021,E06000009,Blackpool,Other,280
2021,E06000009,Blackpool,Owner occupied,37234
2021,E06000009,Blackpool,Private rented,20569
2021,E06000009,Blackpool,Social rented,6700
2021,E06000010,"Kingston upon Hull, City of",All tenures,115475
2021,E06000010,"Kingston upon Hull, City of",Other,974
2021,E06000010,"Kingston upon Hull, City of",Owner occupied,55741
2021,E06000010,"Kingston upon Hull, City of",Private rented,27593
2021,E06000010,"Kingston upon Hull, City of",Social rented,31167
2021,E06000011,East Riding of Yorkshire,All tenures,152066
2021,E06000011,East Riding of Yorkshire,Other,856
2021,E06000011,East Riding of Yorkshire,Owner occupied,111198
2021,E06000011,East Riding of Yorkshire,Private rented,25732
2021,E06000011,East Riding of Yorkshire,Social rented,14280
2021,E06000012,North East Lincolnshire,All tenures,69826
2021,E06000012,North East Lincolnshire,Other,407
2021,E06000012,North East Lincolnshire,Owner occupied,44584
2021,E06000012,North East Lincolnshire,Private rented,15644
2021,E06000012,North East Lincolnshire,Social rented,9191
2021,E06000013,North Lincolnshire,All tenures,73172
2021,E06000013,North Lincolnshire,Other,268
2021,E06000013,North Lincolnshire,Owner occupied,49396
2021,E06000013,North Lincolnshire,Private rented,12555
2021,E06000013,North Lincolnshire,Social rented,10953
2021,E06000014,York,All tenures,85458
2021,E06000014,York,Other,815
2021,E06000014,York,Owner occupied,55635
2021,E06000014,York,Private rented,17084
2021,E06000014,York,Social rented,11924
2021,E06000047,County Durham,All tenures,234764
2021,E06000047,County Durham,Other,887
2021,E06000047,County Durham,Owner occupied,146821
2021,E06000047,County Durham,Private rented,40198
2021,E06000047,County Durham,Social rented,46858
2021,E06000049,Cheshire East,All tenures,174854
2021,E06000049,Cheshire East,Other,1851
2021,E06000049,Cheshire East,Owner occupied,125646
2021,E06000049,Cheshire East,Private rented,27114
2021,E06000049,Cheshire East,Social rented,20243
2021,E06000050,Cheshire West and Chester,All tenures,155154
2021,E06000050,Cheshire West and Chester,Other,2104
2021,E06000050,Cheshire West and Chester,Owner occupied,105956
2021,E06000050,Cheshire West and Chester,Private rented,24384
2021,E06000050,Cheshire West and Chester,Social rented,22710
2021,E06000057,Northumberland,All tenures,146922
2021,E06000057,Northumberland,Other,921
2021,E06000057,Northumberland,Owner occupied,95788
2021,E06000057,Northumberland,Private rented,24128
2021,E06000057,Northumberland,Social rented,26085
2021,E06000063,Cumberland,All tenures,125424
2021,E06000063,Cumberland,Other,818
2021,E06000063,Cumberland,Owner occupied,85930
2021,E06000063,Cumberland,Private rented,17662
2021,E06000063,Cumberland,Social rented,21014
2021,E06000064,Westmorland and Furness,All tenures,103529
2021,E06000064,Westmorland and Furness,Other,648
2021,E06000064,Westmorland and Furness,Owner occupied,74091
2021,E06000064,Westmorland and Furness,Private rented,17685
2021,E06000064,Westmorland and Furness,Social rented,11105
2021,E06000065,North Yorkshire,All tenures,274381
2021,E06000065,North Yorkshire,Other,2603
2021,E06000065,North Yorkshire,Owner occupied,188098
2021,E06000065,North Yorkshire,Private rented,51164
2021,E06000065,North Yorkshire,Social rented,32516
2021,E07000117,Burnley,All tenures,39871
2021,E07000117,Burnley,Other,130
2021,E07000117,Burnley,Owner occupied,23836
2021,E07000117,Burnley,Private rented,9696
2021,E07000117,Burnley,Social rented,6209
2021,E07000118,Chorley,All tenures,50135
2021,E07000118,Chorley,Other,378
2021,E07000118,Chorley,Owner occupied,36156
2021,E07000118,Chorley,Private rented,6964
2021,E07000118,Chorley,Social rented,6637
2021,E07000119,Fylde,All tenures,37606
2021,E07000119,Fylde,Other,298
2021,E07000119,Fylde,Owner occupied,26944
2021,E07000119,Fylde,Private rented,7230
2021,E07000119,Fylde,Social rented,3134
2021,E07000120,Hyndburn,All tenures,34790
2021,E07000120,Hyndburn,Other,100
2021,E07000120,Hyndburn,Owner occupied,21944
2021,E07000120,Hyndburn,Private rented,8035
2021,E07000120,Hyndburn,Social rented,4711
2021,E07000121,Lancaster,All tenures,59978
2021,E07000121,Lancaster,Other,530
2021,E07000121,Lancaster,Owner occupied,40266
2021,E07000121,Lancaster,Private rented,13029
2021,E07000121,Lancaster,Social rented,6153
2021,E07000122,Pendle,All tenures,38066
2021,E07000122,Pendle,Other,108
2021,E07000122,Pendle,Owner occupied,24726
2021,E07000122,Pendle,Private rented,8741
2021,E07000122,Pendle,Social rented,4491
2021,E07000123,Preston,All tenures,59607
2021,E07000123,Preston,Other,548
2021,E07000123,Preston,Owner occupied,34743
2021,E07000123,Preston,Private rented,13333
2021,E07000123,Preston,Social rented,10983
2021,E07000124,Ribble Valley,All tenures,26747
2021,E07000124,Ribble Valley,Other,406
2021,E07000124,Ribble Valley,Owner occupied,20187
2021,E07000124,Ribble Valley,Private rented,4003
2021,E07000124,Ribble Valley,Social rented,2151
2021,E07000125,Rossendale,All tenures,30561
2021,E07000125,Rossendale,Other,90
2021,E07000125,Rossendale,Owner occupied,20750
2021,E07000125,Rossendale,Private rented,5207
2021,E07000125,Rossendale,Social rented,4514
2021,E07000126,South Ribble,All tenures,48585
2021,E07000126,South Ribble,Other,382
2021,E07000126,South Ribble,Owner occupied,36947
2021,E07000126,South Ribble,Private rented,6217
2021,E07000126,South Ribble,Social rented,5039
2021,E07000127,West Lancashire,All tenures,48534
2021,E07000127,West Lancashire,Other,530
2021,E07000127,West Lancashire,Owner occupied,34324
2021,E07000127,West Lancashire,Private rented,6722
2021,E07000127,West Lancashire,Social rented,6958
2021,E07000128,Wyre,All tenures,50769
2021,E07000128,Wyre,Other,419
2021,E07000128,Wyre,Owner occupied,37238
2021,E07000128,Wyre,Private rented,9241
2021,E07000128,Wyre,Social rented,3871
2021,E08000001,Bolton,All tenures,118790
2021,E08000001,Bolton,Other,780
2021,E08000001,Bolton,Owner occupied,73083
2021,E08000001,Bolton,Private rented,21372
2021,E08000001,Bolton,Social rented,23555
2021,E08000002,Bury,All tenures,80696
2021,E08000002,Bury,Other,411
2021,E08000002,Bury,Owner occupied,53992
2021,E08000002,Bury,Private rented,14249
2021,E08000002,Bury,Social rented,12044
2021,E08000003,Manchester,All tenures,214730
2021,E08000003,Manchester,Other,2126
2021,E08000003,Manchester,Owner occupied,79925
2021,E08000003,Manchester,Private rented,69403
2021,E08000003,Manchester,Social rented,63276
2021,E08000004,Oldham,All tenures,93140
2021,E08000004,Oldham,Other,653
2021,E08000004,Oldham,Owner occupied,56229
2021,E08000004,Oldham,Private rented,16498
2021,E08000004,Oldham,Social rented,19760
2021,E08000005,Rochdale,All tenures,90222
2021,E08000005,Rochdale,Other,527
2021,E08000005,Rochdale,Owner occupied,54377
2021,E08000005,Rochdale,Private rented,16503
2021,E08000005,Rochdale,Social rented,18815
2021,E08000006,Salford,All tenures,115117
2021,E08000006,Salford,Other,969
2021,E08000006,Salford,Owner occupied,54068
2021,E08000006,Salford,Private rented,30853
2021,E08000006,Salford,Social rented,29227
2021,E08000007,Stockport,All tenures,126648
2021,E08000007,Stockport,Other,1582
2021,E08000007,Stockport,Owner occupied,90025
2021,E08000007,Stockport,Private rented,18192
2021,E08000007,Stockport,Social rented,16849
2021,E08000008,Tameside,All tenures,99527
2021,E08000008,Tameside,Other,422
2021,E08000008,Tameside,Owner occupied,60521
2021,E08000008,Tameside,Private rented,17459
2021,E08000008,Tameside,Social rented,21125
2021,E08000009,Trafford,All tenures,96269
2021,E08000009,Trafford,Other,719
2021,E08000009,Trafford,Owner occupied,66387
2021,E08000009,Trafford,Private rented,14744
2021,E08000009,Trafford,Social rented,14419
2021,E08000010,Wigan,All tenures,143105
2021,E08000010,Wigan,Other,1033
2021,E08000010,Wigan,Owner occupied,94978
2021,E08000010,Wigan,Private rented,22761
2021,E08000010,Wigan,Social rented,24333
2021,E08000011,Knowsley,All tenures,66073
2021,E08000011,Knowsley,Other,639
2021,E08000011,Knowsley,Owner occupied,39286
2021,E08000011,Knowsley,Private rented,9461
2021,E08000011,Knowsley,Social rented,16687
2021,E08000012,Liverpool,All tenures,207491
2021,E08000012,Liverpool,Other,1625
2021,E08000012,Liverpool,Owner occupied,97041
2021,E08000012,Liverpool,Private rented,54067
2021,E08000012,Liverpool,Social rented,54758
2021,E08000013,St. Helens,All tenures,81013
2021,E08000013,St. Helens,Other,707
2021,E08000013,St. Helens,Owner occupied,52049
2021,E08000013,St. Helens,Private rented,12264
2021,E08000013,St. Helens,Social rented,15993
2021,E08000014,Sefton,All tenures,123073
2021,E08000014,Sefton,Other,890
2021,E08000014,Sefton,Owner occupied,81991
2021,E08000014,Sefton,Private rented,22457
2021,E08000014,Sefton,Social rented,17735
2021,E08000015,Wirral,All tenures,143252
2021,E08000015,Wirral,Other,982
2021,E08000015,Wirral,Owner occupied,93114
2021,E08000015,Wirral,Private rented,27091
2021,E08000015,Wirral,Social rented,22065
2021,E08000016,Barnsley,All tenures,108053
2021,E08000016,Barnsley,Other,837
2021,E08000016,Barnsley,Owner occupied,67353
2021,E08000016,Barnsley,Private rented,18569
2021,E08000016,Barnsley,Social rented,21294
2021,E08000017,Doncaster,All tenures,133480
2021,E08000017,Doncaster,Other,962
2021,E08000017,Doncaster,Owner occupied,83883
2021,E08000017,Doncaster,Private rented,25941
2021,E08000017,Doncaster,Social rented,22694
2021,E08000018,Rotherham,All tenures,113926
2021,E08000018,Rotherham,Other,850
2021,E08000018,Rotherham,Owner occupied,72496
2021,E08000018,Rotherham,Private rented,17035
2021,E08000018,Rotherham,Social rented,23545
2021,E08000019,Sheffield,All tenures,231948
2021,E08000019,Sheffield,Other,1013
2021,E08000019,Sheffield,Owner occupied,135177
2021,E08000019,Sheffield,Private rented,43424
2021,E08000019,Sheffield,Social rented,52334
2021,E08000021,Newcastle upon Tyne,All tenures,122797
2021,E08000021,Newcastle upon Tyne,Other,867
2021,E08000021,Newcastle upon Tyne,Owner occupied,60476
2021,E08000021,Newcastle upon Tyne,Private rented,27978
2021,E08000021,Newcastle upon Tyne,Social rented,33476
2021,E08000022,North Tyneside,All tenures,96232
2021,E08000022,North Tyneside,Other,571
2021,E08000022,North Tyneside,Owner occupied,61271
2021,E08000022,North Tyneside,Private rented,14625
2021,E08000022,North Tyneside,Social rented,19765
2021,E08000023,South Tyneside,All tenures,68288
2021,E08000023,South Tyneside,Other,400
2021,E08000023,South Tyneside,Owner occupied,38655
2021,E08000023,South Tyneside,Private rented,9025
2021,E08000023,South Tyneside,Social rented,20208
2021,E08000024,Sunderland,All tenures,122177
2021,E08000024,Sunderland,Other,535
2021,E08000024,Sunderland,Owner occupied,70992
2021,E08000024,Sunderland,Private rented,18096
2021,E08000024,Sunderland,Social rented,32554
2021,E08000032,Bradford,All tenures,209867
2021,E08000032,Bradford,Other,1285
2021,E08000032,Bradford,Owner occupied,129573
2021,E08000032,Bradford,Private rented,48278
2021,E08000032,Bradford,Social rented,30731
2021,E08000033,Calderdale,All tenures,90476
2021,E08000033,Calderdale,Other,430
2021,E08000033,Calderdale,Owner occupied,58439
2021,E08000033,Calderdale,Private rented,18437
2021,E08000033,Calderdale,Social rented,13170
2021,E08000034,Kirklees,All tenures,177989
2021,E08000034,Kirklees,Other,1151
2021,E08000034,Kirklees,Owner occupied,116608
2021,E08000034,Kirklees,Private rented,33942
2021,E08000034,Kirklees,Social rented,26288
2021,E08000035,Leeds,All tenures,341466
2021,E08000035,Leeds,Other,2738
2021,E08000035,Leeds,Owner occupied,194584
2021,E08000035,Leeds,Private rented,74402
2021,E08000035,Leeds,Social rented,69742
2021,E08000036,Wakefield,All tenures,153075
2021,E08000036,Wakefield,Other,1307
2021,E08000036,Wakefield,Owner occupied,95826
2021,E08000036,Wakefield,Private rented,22754
2021,E08000036,Wakefield,Social rented,33188
2021,E08000037,Gateshead,All tenures,88999
2021,E08000037,Gateshead,Other,472
2021,E08000037,Gateshead,Owner occupied,51609
2021,E08000037,Gateshead,Private rented,14584
2021,E08000037,Gateshead,Social rented,22334
