geography_code,variable_name,value
E05014182,Area in sq km,55.0299585168308
E05014183,Area in sq km,157.477049345788
E05014184,Area in sq km,1.39187263356541
E05014185,Area in sq km,118.714872390875
E05014186,Area in sq km,50.7860590933815
E05014187,Area in sq km,2.35719540797035
E05014188,Area in sq km,10.6703760264908
E05014189,Area in sq km,24.3213735892485
E05014190,Area in sq km,161.423426122339
E05014191,Area in sq km,1.86894938055257
E05014192,Area in sq km,2.41572535630853
E05014193,Area in sq km,17.3853333427832
E05014194,Area in sq km,10.6623149940981
E05014195,Area in sq km,151.385665465369
E05014196,Area in sq km,24.5671174714404
E05014197,Area in sq km,6.92693184594916
E05014198,Area in sq km,151.7418941924
E05014199,Area in sq km,311.329175044934
E05014200,Area in sq km,13.191404244194
E05014201,Area in sq km,17.2515563127722
E05014202,Area in sq km,7.00488120127626
E05014203,Area in sq km,332.559491484616
E05014204,Area in sq km,2.26605981839989
E05014205,Area in sq km,1.40116689470332
E05014206,Area in sq km,2.61439424921651
E05014207,Area in sq km,9.93832209421517
E05014208,Area in sq km,2.59444758647407
E05014209,Area in sq km,16.6292205135065
E05014210,Area in sq km,126.982120221618
E05014211,Area in sq km,2.55243482093449
E05014212,Area in sq km,223.385458110332
E05014213,Area in sq km,1.45725312589988
E05014214,Area in sq km,66.6505135173029
E05014215,Area in sq km,48.579894557895
E05014216,Area in sq km,1.60450016459422
E05014217,Area in sq km,421.60497565707
E05014218,Area in sq km,243.86506871092
E05014219,Area in sq km,113.960902666219
E05014220,Area in sq km,56.8501773480042
E05014221,Area in sq km,215.26408048894
E05014222,Area in sq km,26.5539926799955
E05014223,Area in sq km,5.71380567868153
E05014224,Area in sq km,256.081802387068
E05014225,Area in sq km,343.725524490629
E05014226,Area in sq km,131.001940462804
E05014227,Area in sq km,303.374568329977
E05014228,Area in sq km,7.55623706821653
E05014229,Area in sq km,223.356603465573
E05014230,Area in sq km,145.045668774548
E05014231,Area in sq km,1.97393834962076
E05014232,Area in sq km,1.51659757205675
E05014233,Area in sq km,6.29062458136518
E05014234,Area in sq km,18.0532786001352
E05014235,Area in sq km,2.67184371412336
E05014236,Area in sq km,32.5682011389202
E05014237,Area in sq km,327.005160508453
E05014238,Area in sq km,56.0690624286708
E05014239,Area in sq km,36.0818138094118
E05014240,Area in sq km,5.40118448414758
E05014241,Area in sq km,5.59619777595628
E05014242,Area in sq km,22.4123759603758
E05014243,Area in sq km,7.83221911587321
E05014244,Area in sq km,13.5561348868106
E05014245,Area in sq km,409.166301155002
E05014246,Area in sq km,13.0762441338261
E05014247,Area in sq km,149.035061211977
E05014248,Area in sq km,12.1235552761868
E05014249,Area in sq km,160.348374219993
E05014250,Area in sq km,49.8473075140326
E05014251,Area in sq km,55.6220641013501
E05014252,Area in sq km,154.7399978378
E05014253,Area in sq km,111.551225292505
E05014254,Area in sq km,15.076183856411
E05014255,Area in sq km,111.875962914223
E05014256,Area in sq km,240.867777252099
E05014257,Area in sq km,2.00668733837405
E05014258,Area in sq km,5.0443129831211
E05014259,Area in sq km,82.4989585549164
E05014260,Area in sq km,17.2412918734564
E05014261,Area in sq km,65.4256693471318
E05014262,Area in sq km,1.49647861384672
E05014263,Area in sq km,48.2326674808378
E05014264,Area in sq km,98.2908053913125
E05014265,Area in sq km,20.1621204869133
E05014266,Area in sq km,53.4535181085105
E05014267,Area in sq km,3.3746628139003
E05014268,Area in sq km,220.596921545171
E05014269,Area in sq km,162.084524194946
E05014270,Area in sq km,63.5538374728118
E05014271,Area in sq km,3.47138267011946
E05014272,Area in sq km,251.756021009962
E05014273,Area in sq km,2.29907069808575
E05014274,Area in sq km,3.15971905847243
E05014275,Area in sq km,8.82084887089514
E05014276,Area in sq km,130.62836590802
E05014277,Area in sq km,13.2603280076332
E05014278,Area in sq km,3.8214278325017
E05014279,Area in sq km,1.83082722981491
E05014280,Area in sq km,15.1184476144533
E05014281,Area in sq km,296.850137482831
E05014282,Area in sq km,252.448777399146
E05014283,Area in sq km,144.809693757969
E05014284,Area in sq km,69.3007410596093
E05014284,Area in sq km,68.8377847448871
E05014285,Area in sq km,169.362863067851
E05014286,Area in sq km,16.7833584258931
E05014287,Area in sq km,292.827573839554
E05014288,Area in sq km,8.2949830911143
E05014289,Area in sq km,7.06713319418713
E05014290,Area in sq km,223.747918747719
E05014291,Area in sq km,16.0238650730845
E05014292,Area in sq km,293.056165149934
E05014293,Area in sq km,60.0596557703777
E05014294,Area in sq km,190.47743594653
E05014295,Area in sq km,217.758937259691
E05014296,Area in sq km,2.21905534143151
E05014297,Area in sq km,233.263926209077
E05014298,Area in sq km,23.7961584974343
E05014299,Area in sq km,5.72112223689
E05014300,Area in sq km,11.2977932736241
E05014301,Area in sq km,1.96866551042551
E05014302,Area in sq km,8.08140244528456
E05014303,Area in sq km,80.9589984992292
E05014304,Area in sq km,112.389671433743
E05014305,Area in sq km,249.913358847921
E05014306,Area in sq km,39.4562329890575
E05014307,Area in sq km,9.90008763008969
E05014308,Area in sq km,3.0787067378657
E05014309,Area in sq km,6.75528764682588
E05014310,Area in sq km,8.08921069403843
E05014311,Area in sq km,30.1241093559353
E05014312,Area in sq km,105.326005473535
E05014313,Area in sq km,20.4405737634319
E05014314,Area in sq km,6.17240634200269
E05014315,Area in sq km,11.6357353064257
E05014316,Area in sq km,175.129579146288
E05014317,Area in sq km,26.7764616958186
E05014318,Area in sq km,252.65355755584
E05014319,Area in sq km,8.50209506648365
E05014320,Area in sq km,22.8579414193806
E05014321,Area in sq km,50.1613632501484
E05014322,Area in sq km,54.5387696074723
E05014323,Area in sq km,121.353527509227
E05014324,Area in sq km,4.9552755271091
E05014325,Area in sq km,26.8098143205195
E05014326,Area in sq km,24.0722364776255
E05014327,Area in sq km,43.6068020721096
E05014328,Area in sq km,367.370993833095
E05014329,Area in sq km,29.3708243134378
E05014330,Area in sq km,677.593916885056
E05014331,Area in sq km,1.76908092344103
E05014332,Area in sq km,211.032908499164
E05014333,Area in sq km,157.767340250785
E05014334,Area in sq km,5.48710825258865
E05014335,Area in sq km,423.5353237714
E05014336,Area in sq km,3.9895441615188
E05014337,Area in sq km,5.74783577292875
E05014338,Area in sq km,3.93110888544425
E06000001,Area in sq km,94.07942361617555
E06000002,Area in sq km,54.00466754360977
E06000003,Area in sq km,243.51320319590428
E06000004,Area in sq km,203.93871229344052
E06000005,Area in sq km,196.8795296806949
E06000006,Area in sq km,79.41237206591558
E06000007,Area in sq km,179.92181601850723
E06000008,Area in sq km,137.12381840496573
E06000009,Area in sq km,34.70162118210866
E06000010,Area in sq km,70.95075281385026
E06000011,Area in sq km,2402.901405053803
E06000012,Area in sq km,190.90033175889806
E06000013,Area in sq km,848.6746491846618
E06000014,Area in sq km,271.56450413442093
E06000047,Area in sq km,2223.7053822912144
E06000049,Area in sq km,1164.8047902508554
E06000050,Area in sq km,911.1145676437969
E06000057,Area in sq km,5008.689822158494
E07000026,Area in sq km,1251.208085207336
E07000027,Area in sq km,76.50110784999482
E07000028,Area in sq km,1033.6892003778946
E07000029,Area in sq km,736.7419382163591
E07000030,Area in sq km,2149.258298625939
E07000031,Area in sq km,1548.9741106556173
E07000117,Area in sq km,110.56820149996209
E07000118,Area in sq km,201.83270471889892
E07000119,Area in sq km,165.07448441420624
E07000120,Area in sq km,72.75507461983428
E07000121,Area in sq km,564.7728727122611
E07000122,Area in sq km,168.803606907933
E07000123,Area in sq km,142.38387882537182
E07000124,Area in sq km,582.7410398286319
E07000125,Area in sq km,136.80685807280776
E07000126,Area in sq km,112.92841453024626
E07000127,Area in sq km,345.13297936612037
E07000128,Area in sq km,281.0679965590066
E07000163,Area in sq km,1174.6391513739954
E07000164,Area in sq km,1308.622379309526
E07000165,Area in sq km,1303.1741471332089
E07000166,Area in sq km,1313.182970040768
E07000167,Area in sq km,1569.3586776893824
E07000168,Area in sq km,883.5945432985271
E07000169,Area in sq km,600.0850122742444
E08000001,Area in sq km,139.86174457390084
E08000002,Area in sq km,99.46875862015398
E08000003,Area in sq km,115.64336376572064
E08000004,Area in sq km,141.36336849883116
E08000005,Area in sq km,157.73276569469334
E08000006,Area in sq km,96.43351233886844
E08000007,Area in sq km,125.56397155945908
E08000008,Area in sq km,102.6168670935822
E08000009,Area in sq km,105.71052658940322
E08000010,Area in sq km,186.72751933680328
E08000011,Area in sq km,87.19629079948548
E08000012,Area in sq km,110.51374349807695
E08000013,Area in sq km,135.18584258560713
E08000014,Area in sq km,154.37675162411938
E08000015,Area in sq km,157.2408571640876
E08000016,Area in sq km,327.1856193308489
E08000017,Area in sq km,566.9451095782209
E08000018,Area in sq km,286.074166054369
E08000019,Area in sq km,366.5063050880735
E08000021,Area in sq km,113.09399060437303
E08000022,Area in sq km,81.86017809009967
E08000023,Area in sq km,64.30113876415903
E08000024,Area in sq km,138.8078796395284
E08000032,Area in sq km,366.0274381847954
E08000033,Area in sq km,362.3714368527247
E08000034,Area in sq km,407.3142939881966
E08000035,Area in sq km,549.4347352036151
E08000036,Area in sq km,338.23010620128485
E08000037,Area in sq km,140.9294947638772
E47000001,Area in sq km,1271.1223980714162
E47000002,Area in sq km,1546.7112000515124
E47000003,Area in sq km,2023.3780104306165
E47000004,Area in sq km,723.9258577372922
E47000006,Area in sq km,792.415536329825
E47000010,Area in sq km,2567.7438954587788
E47000011,Area in sq km,5203.643990852967
E10000006,Area in sq km,6796.372740933141
E10000017,Area in sq km,2884.86811205528
E10000023,Area in sq km,8014.5183553151555
E11000001,Area in sq km,1271.1223980714162
E11000002,Area in sq km,644.5134856713765
E11000003,Area in sq km,1546.7112000515124
E11000006,Area in sq km,2023.3780104306165
E11000007,Area in sq km,538.9926818620373
E12000001,Area in sq km,8563.803422641571
E12000002,Area in sq km,14103.955722297364
E12000003,Area in sq km,15369.599208742919
E12999901,Area in sq km,38037.358353681855
