PANRGN22CD,PANRGN22NM,RGN22CD,RGN22NM,CTY22CD,CTY22NM,CAUTH22CD,CAUTH22NM,LAD22CD,LAD22NM,WD22CD,WD22NM
E12999901,The North,E12000003,Yorkshire and The Humber,E10000023,North Yorkshire,NA,NA,E07000167,Ryedale,E05014306,Pickering
E12999901,The North,E12000003,Yorkshire and The Humber,E10000023,North Yorkshire,NA,NA,E07000167,Ryedale,E05014318,Sheriff Hutton & Derwent
E12999901,The North,E12000003,Yorkshire and The Humber,E10000023,North Yorkshire,NA,NA,E07000167,Ryedale,E05014328,Thornton Dale & Wolds
E12999901,The North,E12000003,Yorkshire and The Humber,E10000023,North Yorkshire,NA,NA,E07000168,Scarborough,E05014262,Castle
E12999901,The North,E12000003,Yorkshire and The Humber,E10000023,North Yorkshire,NA,NA,E07000168,Scarborough,E05014265,Cayton
E12999901,The North,E12000003,Yorkshire and The Humber,E10000023,North Yorkshire,NA,NA,E07000168,Scarborough,E05014268,Danby & Mulgrave
E12999901,The North,E12000003,Yorkshire and The Humber,E10000023,North Yorkshire,NA,NA,E07000168,Scarborough,E05014269,Derwent Valley & Moor
E12999901,The North,E12000003,Yorkshire and The Humber,E10000023,North Yorkshire,NA,NA,E07000168,Scarborough,E05014271,Eastfield
E12999901,The North,E12000003,Yorkshire and The Humber,E10000023,North Yorkshire,NA,NA,E07000168,Scarborough,E05014272,Esk Valley & Coast
E12999901,The North,E12000003,Yorkshire and The Humber,E10000023,North Yorkshire,NA,NA,E07000168,Scarborough,E05014274,Falsgrave & Stepney
E12999901,The North,E12000003,Yorkshire and The Humber,E10000023,North Yorkshire,NA,NA,E07000168,Scarborough,E05014275,Filey
E12999901,The North,E12000003,Yorkshire and The Humber,E10000023,North Yorkshire,NA,NA,E07000168,Scarborough,E05014284,Hunmanby & Sherburn (part Scarborough)
E12999901,The North,E12000003,Yorkshire and The Humber,E10000023,North Yorkshire,NA,NA,E07000168,Scarborough,E05014296,Newby
E12999901,The North,E12000003,Yorkshire and The Humber,E10000023,North Yorkshire,NA,NA,E07000168,Scarborough,E05014301,Northstead
E12999901,The North,E12000003,Yorkshire and The Humber,E10000023,North Yorkshire,NA,NA,E07000168,Scarborough,E05014311,Scalby & the Coast
E12999901,The North,E12000003,Yorkshire and The Humber,E10000023,North Yorkshire,NA,NA,E07000168,Scarborough,E05014313,Seamer
E12999901,The North,E12000003,Yorkshire and The Humber,E10000023,North Yorkshire,NA,NA,E07000168,Scarborough,E05014334,Weaponness & Ramshill
E12999901,The North,E12000003,Yorkshire and The Humber,E10000023,North Yorkshire,NA,NA,E07000168,Scarborough,E05014336,Whitby Streonshalh
E12999901,The North,E12000003,Yorkshire and The Humber,E10000023,North Yorkshire,NA,NA,E07000168,Scarborough,E05014337,Whitby West
E12999901,The North,E12000003,Yorkshire and The Humber,E10000023,North Yorkshire,NA,NA,E07000168,Scarborough,E05014338,Woodlands
E12999901,The North,E12000003,Yorkshire and The Humber,E10000023,North Yorkshire,NA,NA,E07000169,Selby,E05014253,Appleton Roebuck & Church Fenton
E12999901,The North,E12000003,Yorkshire and The Humber,E10000023,North Yorkshire,NA,NA,E07000169,Selby,E05014254,Barlby & Riccall
E12999901,The North,E12000003,Yorkshire and The Humber,E10000023,North Yorkshire,NA,NA,E07000169,Selby,E05014260,Brayton & Barlow
E12999901,The North,E12000003,Yorkshire and The Humber,E10000023,North Yorkshire,NA,NA,E07000169,Selby,E05014261,Camblesforth & Carlton
E12999901,The North,E12000003,Yorkshire and The Humber,E10000023,North Yorkshire,NA,NA,E07000169,Selby,E05014264,Cawood & Escrick
E12999901,The North,E12000003,Yorkshire and The Humber,E10000023,North Yorkshire,NA,NA,E07000169,Selby,E05014266,Cliffe & North Duffield
E12999901,The North,E12000003,Yorkshire and The Humber,E10000023,North Yorkshire,NA,NA,E07000169,Selby,E05014293,Monk Fryston & South Milford
E12999901,The North,E12000003,Yorkshire and The Humber,E10000023,North Yorkshire,NA,NA,E07000169,Selby,E05014303,Osgoldcross
E12999901,The North,E12000003,Yorkshire and The Humber,E10000023,North Yorkshire,NA,NA,E07000169,Selby,E05014314,Selby East
E12999901,The North,E12000003,Yorkshire and The Humber,E10000023,North Yorkshire,NA,NA,E07000169,Selby,E05014315,Selby West
E12999901,The North,E12000003,Yorkshire and The Humber,E10000023,North Yorkshire,NA,NA,E07000169,Selby,E05014317,Sherburn in Elmet
E12999901,The North,E12000003,Yorkshire and The Humber,E10000023,North Yorkshire,NA,NA,E07000169,Selby,E05014326,Tadcaster
E12999901,The North,E12000003,Yorkshire and The Humber,E10000023,North Yorkshire,NA,NA,E07000169,Selby,E05014329,Thorpe Willoughby & Hambleton
E12999901,The North,E12000003,Yorkshire and The Humber,E11000003,South Yorkshire,E47000002,South Yorkshire,E08000016,Barnsley,E05000976,Central
E12999901,The North,E12000003,Yorkshire and The Humber,E11000003,South Yorkshire,E47000002,South Yorkshire,E08000016,Barnsley,E05000977,Cudworth
E12999901,The North,E12000003,Yorkshire and The Humber,E11000003,South Yorkshire,E47000002,South Yorkshire,E08000016,Barnsley,E05000978,Darfield
E12999901,The North,E12000003,Yorkshire and The Humber,E11000003,South Yorkshire,E47000002,South Yorkshire,E08000016,Barnsley,E05000979,Darton East
E12999901,The North,E12000003,Yorkshire and The Humber,E11000003,South Yorkshire,E47000002,South Yorkshire,E08000016,Barnsley,E05000980,Darton West
E12999901,The North,E12000003,Yorkshire and The Humber,E11000003,South Yorkshire,E47000002,South Yorkshire,E08000016,Barnsley,E05000981,Dearne North
E12999901,The North,E12000003,Yorkshire and The Humber,E11000003,South Yorkshire,E47000002,South Yorkshire,E08000016,Barnsley,E05000982,Dearne South
E12999901,The North,E12000003,Yorkshire and The Humber,E11000003,South Yorkshire,E47000002,South Yorkshire,E08000016,Barnsley,E05000983,Dodworth
E12999901,The North,E12000003,Yorkshire and The Humber,E11000003,South Yorkshire,E47000002,South Yorkshire,E08000016,Barnsley,E05000984,Hoyland Milton
E12999901,The North,E12000003,Yorkshire and The Humber,E11000003,South Yorkshire,E47000002,South Yorkshire,E08000016,Barnsley,E05000985,Kingstone
E12999901,The North,E12000003,Yorkshire and The Humber,E11000003,South Yorkshire,E47000002,South Yorkshire,E08000016,Barnsley,E05000986,Monk Bretton
E12999901,The North,E12000003,Yorkshire and The Humber,E11000003,South Yorkshire,E47000002,South Yorkshire,E08000016,Barnsley,E05000987,North East
E12999901,The North,E12000003,Yorkshire and The Humber,E11000003,South Yorkshire,E47000002,South Yorkshire,E08000016,Barnsley,E05000988,Old Town
E12999901,The North,E12000003,Yorkshire and The Humber,E11000003,South Yorkshire,E47000002,South Yorkshire,E08000016,Barnsley,E05000989,Penistone East
E12999901,The North,E12000003,Yorkshire and The Humber,E11000003,South Yorkshire,E47000002,South Yorkshire,E08000016,Barnsley,E05000990,Penistone West
E12999901,The North,E12000003,Yorkshire and The Humber,E11000003,South Yorkshire,E47000002,South Yorkshire,E08000016,Barnsley,E05000991,Rockingham
E12999901,The North,E12000003,Yorkshire and The Humber,E11000003,South Yorkshire,E47000002,South Yorkshire,E08000016,Barnsley,E05000992,Royston
E12999901,The North,E12000003,Yorkshire and The Humber,E11000003,South Yorkshire,E47000002,South Yorkshire,E08000016,Barnsley,E05000993,St Helens
E12999901,The North,E12000003,Yorkshire and The Humber,E11000003,South Yorkshire,E47000002,South Yorkshire,E08000016,Barnsley,E05000994,Stairfoot
E12999901,The North,E12000003,Yorkshire and The Humber,E11000003,South Yorkshire,E47000002,South Yorkshire,E08000016,Barnsley,E05000995,Wombwell
E12999901,The North,E12000003,Yorkshire and The Humber,E11000003,South Yorkshire,E47000002,South Yorkshire,E08000016,Barnsley,E05000996,Worsbrough
E12999901,The North,E12000003,Yorkshire and The Humber,E11000003,South Yorkshire,E47000002,South Yorkshire,E08000017,Doncaster,E05010728,Adwick le Street & Carcroft
E12999901,The North,E12000003,Yorkshire and The Humber,E11000003,South Yorkshire,E47000002,South Yorkshire,E08000017,Doncaster,E05010729,Armthorpe
E12999901,The North,E12000003,Yorkshire and The Humber,E11000003,South Yorkshire,E47000002,South Yorkshire,E08000017,Doncaster,E05010730,Balby South
E12999901,The North,E12000003,Yorkshire and The Humber,E11000003,South Yorkshire,E47000002,South Yorkshire,E08000017,Doncaster,E05010731,Bentley
E12999901,The North,E12000003,Yorkshire and The Humber,E11000003,South Yorkshire,E47000002,South Yorkshire,E08000017,Doncaster,E05010732,Bessacarr
E12999901,The North,E12000003,Yorkshire and The Humber,E11000003,South Yorkshire,E47000002,South Yorkshire,E08000017,Doncaster,E05010733,Conisbrough
E12999901,The North,E12000003,Yorkshire and The Humber,E11000003,South Yorkshire,E47000002,South Yorkshire,E08000017,Doncaster,E05010734,Edenthorpe & Kirk Sandall
E12999901,The North,E12000003,Yorkshire and The Humber,E11000003,South Yorkshire,E47000002,South Yorkshire,E08000017,Doncaster,E05010735,Edlington & Warmsworth
E12999901,The North,E12000003,Yorkshire and The Humber,E11000003,South Yorkshire,E47000002,South Yorkshire,E08000017,Doncaster,E05010736,Finningley
E12999901,The North,E12000003,Yorkshire and The Humber,E11000003,South Yorkshire,E47000002,South Yorkshire,E08000017,Doncaster,E05010737,Hatfield
E12999901,The North,E12000003,Yorkshire and The Humber,E11000003,South Yorkshire,E47000002,South Yorkshire,E08000017,Doncaster,E05010738,Hexthorpe & Balby North
E12999901,The North,E12000003,Yorkshire and The Humber,E11000003,South Yorkshire,E47000002,South Yorkshire,E08000017,Doncaster,E05010739,Mexborough
E12999901,The North,E12000003,Yorkshire and The Humber,E11000003,South Yorkshire,E47000002,South Yorkshire,E08000017,Doncaster,E05010740,Norton & Askern
E12999901,The North,E12000003,Yorkshire and The Humber,E11000003,South Yorkshire,E47000002,South Yorkshire,E08000017,Doncaster,E05010741,Roman Ridge
E12999901,The North,E12000003,Yorkshire and The Humber,E11000003,South Yorkshire,E47000002,South Yorkshire,E08000017,Doncaster,E05010742,Rossington & Bawtry
E12999901,The North,E12000003,Yorkshire and The Humber,E11000003,South Yorkshire,E47000002,South Yorkshire,E08000017,Doncaster,E05010743,Sprotbrough
E12999901,The North,E12000003,Yorkshire and The Humber,E11000003,South Yorkshire,E47000002,South Yorkshire,E08000017,Doncaster,E05010744,Stainforth & Barnby Dun
E12999901,The North,E12000003,Yorkshire and The Humber,E11000003,South Yorkshire,E47000002,South Yorkshire,E08000017,Doncaster,E05010745,Thorne & Moorends
E12999901,The North,E12000003,Yorkshire and The Humber,E11000003,South Yorkshire,E47000002,South Yorkshire,E08000017,Doncaster,E05010746,Tickhill & Wadsworth
E12999901,The North,E12000003,Yorkshire and The Humber,E11000003,South Yorkshire,E47000002,South Yorkshire,E08000017,Doncaster,E05010747,Town
E12999901,The North,E12000003,Yorkshire and The Humber,E11000003,South Yorkshire,E47000002,South Yorkshire,E08000017,Doncaster,E05010748,Wheatley Hills & Intake
E12999901,The North,E12000003,Yorkshire and The Humber,E11000003,South Yorkshire,E47000002,South Yorkshire,E08000018,Rotherham,E05012993,Anston & Woodsetts
E12999901,The North,E12000003,Yorkshire and The Humber,E11000003,South Yorkshire,E47000002,South Yorkshire,E08000018,Rotherham,E05012994,Aston & Todwick
E12999901,The North,E12000003,Yorkshire and The Humber,E11000003,South Yorkshire,E47000002,South Yorkshire,E08000018,Rotherham,E05012995,Aughton & Swallownest
E12999901,The North,E12000003,Yorkshire and The Humber,E11000003,South Yorkshire,E47000002,South Yorkshire,E08000018,Rotherham,E05012996,Boston Castle
E12999901,The North,E12000003,Yorkshire and The Humber,E11000003,South Yorkshire,E47000002,South Yorkshire,E08000018,Rotherham,E05012997,Bramley & Ravenfield
E12999901,The North,E12000003,Yorkshire and The Humber,E11000003,South Yorkshire,E47000002,South Yorkshire,E08000018,Rotherham,E05012998,Brinsworth
E12999901,The North,E12000003,Yorkshire and The Humber,E11000003,South Yorkshire,E47000002,South Yorkshire,E08000018,Rotherham,E05012999,Dalton & Thrybergh
E12999901,The North,E12000003,Yorkshire and The Humber,E11000003,South Yorkshire,E47000002,South Yorkshire,E08000018,Rotherham,E05013000,Dinnington
E12999901,The North,E12000003,Yorkshire and The Humber,E11000003,South Yorkshire,E47000002,South Yorkshire,E08000018,Rotherham,E05013001,Greasbrough
E12999901,The North,E12000003,Yorkshire and The Humber,E11000003,South Yorkshire,E47000002,South Yorkshire,E08000018,Rotherham,E05013002,Hellaby & Maltby West
E12999901,The North,E12000003,Yorkshire and The Humber,E11000003,South Yorkshire,E47000002,South Yorkshire,E08000018,Rotherham,E05013003,Hoober
E12999901,The North,E12000003,Yorkshire and The Humber,E11000003,South Yorkshire,E47000002,South Yorkshire,E08000018,Rotherham,E05013004,Keppel
E12999901,The North,E12000003,Yorkshire and The Humber,E11000003,South Yorkshire,E47000002,South Yorkshire,E08000018,Rotherham,E05013005,Kilnhurst & Swinton East
E12999901,The North,E12000003,Yorkshire and The Humber,E11000003,South Yorkshire,E47000002,South Yorkshire,E08000018,Rotherham,E05013006,Maltby East
E12999901,The North,E12000003,Yorkshire and The Humber,E11000003,South Yorkshire,E47000002,South Yorkshire,E08000018,Rotherham,E05013007,Rawmarsh East
E12999901,The North,E12000003,Yorkshire and The Humber,E11000003,South Yorkshire,E47000002,South Yorkshire,E08000018,Rotherham,E05013008,Rawmarsh West
E12999901,The North,E12000003,Yorkshire and The Humber,E11000003,South Yorkshire,E47000002,South Yorkshire,E08000018,Rotherham,E05013009,Rother Vale
E12999901,The North,E12000003,Yorkshire and The Humber,E11000003,South Yorkshire,E47000002,South Yorkshire,E08000018,Rotherham,E05013010,Rotherham East
E12999901,The North,E12000003,Yorkshire and The Humber,E11000003,South Yorkshire,E47000002,South Yorkshire,E08000018,Rotherham,E05013011,Rotherham West
E12999901,The North,E12000003,Yorkshire and The Humber,E11000003,South Yorkshire,E47000002,South Yorkshire,E08000018,Rotherham,E05013012,Sitwell
E12999901,The North,E12000003,Yorkshire and The Humber,E11000003,South Yorkshire,E47000002,South Yorkshire,E08000018,Rotherham,E05013013,Swinton Rockingham
E12999901,The North,E12000003,Yorkshire and The Humber,E11000003,South Yorkshire,E47000002,South Yorkshire,E08000018,Rotherham,E05013014,Thurcroft & Wickersley South
E12999901,The North,E12000003,Yorkshire and The Humber,E11000003,South Yorkshire,E47000002,South Yorkshire,E08000018,Rotherham,E05013015,Wales
E12999901,The North,E12000003,Yorkshire and The Humber,E11000003,South Yorkshire,E47000002,South Yorkshire,E08000018,Rotherham,E05013016,Wath
E12999901,The North,E12000003,Yorkshire and The Humber,E11000003,South Yorkshire,E47000002,South Yorkshire,E08000018,Rotherham,E05013017,Wickersley North
E12999901,The North,E12000003,Yorkshire and The Humber,E11000003,South Yorkshire,E47000002,South Yorkshire,E08000019,Sheffield,E05010857,Beauchief and Greenhill
E12999901,The North,E12000003,Yorkshire and The Humber,E11000003,South Yorkshire,E47000002,South Yorkshire,E08000019,Sheffield,E05010858,Beighton
E12999901,The North,E12000003,Yorkshire and The Humber,E11000003,South Yorkshire,E47000002,South Yorkshire,E08000019,Sheffield,E05010859,Birley
E12999901,The North,E12000003,Yorkshire and The Humber,E11000003,South Yorkshire,E47000002,South Yorkshire,E08000019,Sheffield,E05010860,Broomhill and Sharrow Vale
E12999901,The North,E12000003,Yorkshire and The Humber,E11000003,South Yorkshire,E47000002,South Yorkshire,E08000019,Sheffield,E05010861,Burngreave
E12999901,The North,E12000003,Yorkshire and The Humber,E11000003,South Yorkshire,E47000002,South Yorkshire,E08000019,Sheffield,E05010862,City
E12999901,The North,E12000003,Yorkshire and The Humber,E11000003,South Yorkshire,E47000002,South Yorkshire,E08000019,Sheffield,E05010863,Crookes and Crosspool
E12999901,The North,E12000003,Yorkshire and The Humber,E11000003,South Yorkshire,E47000002,South Yorkshire,E08000019,Sheffield,E05010864,Darnall
E12999901,The North,E12000003,Yorkshire and The Humber,E11000003,South Yorkshire,E47000002,South Yorkshire,E08000019,Sheffield,E05010865,Dore and Totley
E12999901,The North,E12000003,Yorkshire and The Humber,E11000003,South Yorkshire,E47000002,South Yorkshire,E08000019,Sheffield,E05010866,East Ecclesfield
E12999901,The North,E12000003,Yorkshire and The Humber,E11000003,South Yorkshire,E47000002,South Yorkshire,E08000019,Sheffield,E05010867,Ecclesall
E12999901,The North,E12000003,Yorkshire and The Humber,E11000003,South Yorkshire,E47000002,South Yorkshire,E08000019,Sheffield,E05010868,Firth Park
E12999901,The North,E12000003,Yorkshire and The Humber,E11000003,South Yorkshire,E47000002,South Yorkshire,E08000019,Sheffield,E05010869,Fulwood
E12999901,The North,E12000003,Yorkshire and The Humber,E11000003,South Yorkshire,E47000002,South Yorkshire,E08000019,Sheffield,E05010870,Gleadless Valley
E12999901,The North,E12000003,Yorkshire and The Humber,E11000003,South Yorkshire,E47000002,South Yorkshire,E08000019,Sheffield,E05010871,Graves Park
E12999901,The North,E12000003,Yorkshire and The Humber,E11000003,South Yorkshire,E47000002,South Yorkshire,E08000019,Sheffield,E05010872,Hillsborough
E12999901,The North,E12000003,Yorkshire and The Humber,E11000003,South Yorkshire,E47000002,South Yorkshire,E08000019,Sheffield,E05010873,Manor Castle
E12999901,The North,E12000003,Yorkshire and The Humber,E11000003,South Yorkshire,E47000002,South Yorkshire,E08000019,Sheffield,E05010874,Mosborough
E12999901,The North,E12000003,Yorkshire and The Humber,E11000003,South Yorkshire,E47000002,South Yorkshire,E08000019,Sheffield,E05010875,Nether Edge and Sharrow
E12999901,The North,E12000003,Yorkshire and The Humber,E11000003,South Yorkshire,E47000002,South Yorkshire,E08000019,Sheffield,E05010876,Park and Arbourthorne
E12999901,The North,E12000003,Yorkshire and The Humber,E11000003,South Yorkshire,E47000002,South Yorkshire,E08000019,Sheffield,E05010877,Richmond
E12999901,The North,E12000003,Yorkshire and The Humber,E11000003,South Yorkshire,E47000002,South Yorkshire,E08000019,Sheffield,E05010878,Shiregreen and Brightside
E12999901,The North,E12000003,Yorkshire and The Humber,E11000003,South Yorkshire,E47000002,South Yorkshire,E08000019,Sheffield,E05010879,Southey
E12999901,The North,E12000003,Yorkshire and The Humber,E11000003,South Yorkshire,E47000002,South Yorkshire,E08000019,Sheffield,E05010880,Stannington
E12999901,The North,E12000003,Yorkshire and The Humber,E11000003,South Yorkshire,E47000002,South Yorkshire,E08000019,Sheffield,E05010881,Stocksbridge and Upper Don
E12999901,The North,E12000003,Yorkshire and The Humber,E11000003,South Yorkshire,E47000002,South Yorkshire,E08000019,Sheffield,E05010882,Walkley
E12999901,The North,E12000003,Yorkshire and The Humber,E11000003,South Yorkshire,E47000002,South Yorkshire,E08000019,Sheffield,E05010883,West Ecclesfield
E12999901,The North,E12000003,Yorkshire and The Humber,E11000003,South Yorkshire,E47000002,South Yorkshire,E08000019,Sheffield,E05010884,Woodhouse
E12999901,The North,E12000003,Yorkshire and The Humber,E11000006,West Yorkshire,E47000003,West Yorkshire,E08000032,Bradford,E05001341,Baildon
E12999901,The North,E12000003,Yorkshire and The Humber,E11000006,West Yorkshire,E47000003,West Yorkshire,E08000032,Bradford,E05001342,Bingley
E12999901,The North,E12000003,Yorkshire and The Humber,E11000006,West Yorkshire,E47000003,West Yorkshire,E08000032,Bradford,E05001343,Bingley Rural
E12999901,The North,E12000003,Yorkshire and The Humber,E11000006,West Yorkshire,E47000003,West Yorkshire,E08000032,Bradford,E05001344,Bolton and Undercliffe
E12999901,The North,E12000003,Yorkshire and The Humber,E11000006,West Yorkshire,E47000003,West Yorkshire,E08000032,Bradford,E05001345,Bowling and Barkerend
E12999901,The North,E12000003,Yorkshire and The Humber,E11000006,West Yorkshire,E47000003,West Yorkshire,E08000032,Bradford,E05001346,Bradford Moor
E12999901,The North,E12000003,Yorkshire and The Humber,E11000006,West Yorkshire,E47000003,West Yorkshire,E08000032,Bradford,E05001347,City
E12999901,The North,E12000003,Yorkshire and The Humber,E11000006,West Yorkshire,E47000003,West Yorkshire,E08000032,Bradford,E05001348,Clayton and Fairweather Green
E12999901,The North,E12000003,Yorkshire and The Humber,E11000006,West Yorkshire,E47000003,West Yorkshire,E08000032,Bradford,E05001349,Craven
E12999901,The North,E12000003,Yorkshire and The Humber,E11000006,West Yorkshire,E47000003,West Yorkshire,E08000032,Bradford,E05001350,Eccleshill
E12999901,The North,E12000003,Yorkshire and The Humber,E11000006,West Yorkshire,E47000003,West Yorkshire,E08000032,Bradford,E05001351,Great Horton
E12999901,The North,E12000003,Yorkshire and The Humber,E11000006,West Yorkshire,E47000003,West Yorkshire,E08000032,Bradford,E05001352,Heaton
E12999901,The North,E12000003,Yorkshire and The Humber,E11000006,West Yorkshire,E47000003,West Yorkshire,E08000032,Bradford,E05001353,Idle and Thackley
E12999901,The North,E12000003,Yorkshire and The Humber,E11000006,West Yorkshire,E47000003,West Yorkshire,E08000032,Bradford,E05001354,Ilkley
E12999901,The North,E12000003,Yorkshire and The Humber,E11000006,West Yorkshire,E47000003,West Yorkshire,E08000032,Bradford,E05001355,Keighley Central
E12999901,The North,E12000003,Yorkshire and The Humber,E11000006,West Yorkshire,E47000003,West Yorkshire,E08000032,Bradford,E05001356,Keighley East
E12999901,The North,E12000003,Yorkshire and The Humber,E11000006,West Yorkshire,E47000003,West Yorkshire,E08000032,Bradford,E05001357,Keighley West
E12999901,The North,E12000003,Yorkshire and The Humber,E11000006,West Yorkshire,E47000003,West Yorkshire,E08000032,Bradford,E05001358,Little Horton
E12999901,The North,E12000003,Yorkshire and The Humber,E11000006,West Yorkshire,E47000003,West Yorkshire,E08000032,Bradford,E05001359,Manningham
E12999901,The North,E12000003,Yorkshire and The Humber,E11000006,West Yorkshire,E47000003,West Yorkshire,E08000032,Bradford,E05001360,Queensbury
E12999901,The North,E12000003,Yorkshire and The Humber,E11000006,West Yorkshire,E47000003,West Yorkshire,E08000032,Bradford,E05001361,Royds
E12999901,The North,E12000003,Yorkshire and The Humber,E11000006,West Yorkshire,E47000003,West Yorkshire,E08000032,Bradford,E05001362,Shipley
E12999901,The North,E12000003,Yorkshire and The Humber,E11000006,West Yorkshire,E47000003,West Yorkshire,E08000032,Bradford,E05001363,Thornton and Allerton
E12999901,The North,E12000003,Yorkshire and The Humber,E11000006,West Yorkshire,E47000003,West Yorkshire,E08000032,Bradford,E05001364,Toller
E12999901,The North,E12000003,Yorkshire and The Humber,E11000006,West Yorkshire,E47000003,West Yorkshire,E08000032,Bradford,E05001365,Tong
E12999901,The North,E12000003,Yorkshire and The Humber,E11000006,West Yorkshire,E47000003,West Yorkshire,E08000032,Bradford,E05001366,Wharfedale
E12999901,The North,E12000003,Yorkshire and The Humber,E11000006,West Yorkshire,E47000003,West Yorkshire,E08000032,Bradford,E05001367,Wibsey
E12999901,The North,E12000003,Yorkshire and The Humber,E11000006,West Yorkshire,E47000003,West Yorkshire,E08000032,Bradford,E05001368,Windhill and Wrose
E12999901,The North,E12000003,Yorkshire and The Humber,E11000006,West Yorkshire,E47000003,West Yorkshire,E08000032,Bradford,E05001369,Worth Valley
E12999901,The North,E12000003,Yorkshire and The Humber,E11000006,West Yorkshire,E47000003,West Yorkshire,E08000032,Bradford,E05001370,Wyke
E12999901,The North,E12000003,Yorkshire and The Humber,E11000006,West Yorkshire,E47000003,West Yorkshire,E08000033,Calderdale,E05001371,Brighouse
E12999901,The North,E12000003,Yorkshire and The Humber,E11000006,West Yorkshire,E47000003,West Yorkshire,E08000033,Calderdale,E05001372,Calder
E12999901,The North,E12000003,Yorkshire and The Humber,E11000006,West Yorkshire,E47000003,West Yorkshire,E08000033,Calderdale,E05001373,Elland
E12999901,The North,E12000003,Yorkshire and The Humber,E11000006,West Yorkshire,E47000003,West Yorkshire,E08000033,Calderdale,E05001374,Greetland and Stainland
E12999901,The North,E12000003,Yorkshire and The Humber,E11000006,West Yorkshire,E47000003,West Yorkshire,E08000033,Calderdale,E05001375,Hipperholme and Lightcliffe
E12999901,The North,E12000003,Yorkshire and The Humber,E11000006,West Yorkshire,E47000003,West Yorkshire,E08000033,Calderdale,E05001376,Illingworth and Mixenden
E12999901,The North,E12000003,Yorkshire and The Humber,E11000006,West Yorkshire,E47000003,West Yorkshire,E08000033,Calderdale,E05001377,Luddendenfoot
E12999901,The North,E12000003,Yorkshire and The Humber,E11000006,West Yorkshire,E47000003,West Yorkshire,E08000033,Calderdale,E05001378,Northowram and Shelf
E12999901,The North,E12000003,Yorkshire and The Humber,E11000006,West Yorkshire,E47000003,West Yorkshire,E08000033,Calderdale,E05001379,Ovenden
E12999901,The North,E12000003,Yorkshire and The Humber,E11000006,West Yorkshire,E47000003,West Yorkshire,E08000033,Calderdale,E05001380,Park
E12999901,The North,E12000003,Yorkshire and The Humber,E11000006,West Yorkshire,E47000003,West Yorkshire,E08000033,Calderdale,E05001381,Rastrick
E12999901,The North,E12000003,Yorkshire and The Humber,E11000006,West Yorkshire,E47000003,West Yorkshire,E08000033,Calderdale,E05001382,Ryburn
E12999901,The North,E12000003,Yorkshire and The Humber,E11000006,West Yorkshire,E47000003,West Yorkshire,E08000033,Calderdale,E05001383,Skircoat
E12999901,The North,E12000003,Yorkshire and The Humber,E11000006,West Yorkshire,E47000003,West Yorkshire,E08000033,Calderdale,E05001384,Sowerby Bridge
E12999901,The North,E12000003,Yorkshire and The Humber,E11000006,West Yorkshire,E47000003,West Yorkshire,E08000033,Calderdale,E05001385,Todmorden
E12999901,The North,E12000003,Yorkshire and The Humber,E11000006,West Yorkshire,E47000003,West Yorkshire,E08000033,Calderdale,E05001386,Town
E12999901,The North,E12000003,Yorkshire and The Humber,E11000006,West Yorkshire,E47000003,West Yorkshire,E08000033,Calderdale,E05001387,Warley
E12999901,The North,E12000003,Yorkshire and The Humber,E11000006,West Yorkshire,E47000003,West Yorkshire,E08000034,Kirklees,E05001389,Ashbrow
E12999901,The North,E12000003,Yorkshire and The Humber,E11000006,West Yorkshire,E47000003,West Yorkshire,E08000034,Kirklees,E05001390,Batley East
E12999901,The North,E12000003,Yorkshire and The Humber,E11000006,West Yorkshire,E47000003,West Yorkshire,E08000034,Kirklees,E05001391,Batley West
E12999901,The North,E12000003,Yorkshire and The Humber,E11000006,West Yorkshire,E47000003,West Yorkshire,E08000034,Kirklees,E05001392,Birstall and Birkenshaw
E12999901,The North,E12000003,Yorkshire and The Humber,E11000006,West Yorkshire,E47000003,West Yorkshire,E08000034,Kirklees,E05001393,Cleckheaton
E12999901,The North,E12000003,Yorkshire and The Humber,E11000006,West Yorkshire,E47000003,West Yorkshire,E08000034,Kirklees,E05001396,Dalton
E12999901,The North,E12000003,Yorkshire and The Humber,E11000006,West Yorkshire,E47000003,West Yorkshire,E08000034,Kirklees,E05001397,Denby Dale
E12999901,The North,E12000003,Yorkshire and The Humber,E11000006,West Yorkshire,E47000003,West Yorkshire,E08000034,Kirklees,E05001398,Dewsbury East
E12999901,The North,E12000003,Yorkshire and The Humber,E11000006,West Yorkshire,E47000003,West Yorkshire,E08000034,Kirklees,E05001399,Dewsbury South
E12999901,The North,E12000003,Yorkshire and The Humber,E11000006,West Yorkshire,E47000003,West Yorkshire,E08000034,Kirklees,E05001400,Dewsbury West
E12999901,The North,E12000003,Yorkshire and The Humber,E11000006,West Yorkshire,E47000003,West Yorkshire,E08000034,Kirklees,E05001401,Golcar
E12999901,The North,E12000003,Yorkshire and The Humber,E11000006,West Yorkshire,E47000003,West Yorkshire,E08000034,Kirklees,E05001402,Greenhead
E12999901,The North,E12000003,Yorkshire and The Humber,E11000006,West Yorkshire,E47000003,West Yorkshire,E08000034,Kirklees,E05001403,Heckmondwike
E12999901,The North,E12000003,Yorkshire and The Humber,E11000006,West Yorkshire,E47000003,West Yorkshire,E08000034,Kirklees,E05001405,Holme Valley South
